Description,Product Code,Gender,Product Area,Product Type,Style,Short Web Description,Neckline/Collar,End Use,Fit,Heel Height,Fabric Type,Length,Pattern,Sleeve Length,Water Resistance,Main/Upper Comp,Lining Comp,Sole Comp,Washcare Label,Washing Instructions,Drying Instructions,Ironing Instructions,Range,Packing Format,Long Web Description,Height (cm),Width (cm),Depth (cm),Length (cm),Model Wears,Exclusive,Colour,Product Group,Crew Type,Design Colour,Size,SKU,Vat Code,Style Code,EAN,Supplier ID,Country of Origin,Commodity Code,Season,Phase,Style ID,Option ID,SKU ID,Price Level,Product Template,Age of Intake,Product Segment,Web Exclusive,Cost Price,Live Date,Volume (ml),Outfit 1,Outfit 2,Outfit 3,Outfit 4,Wiring,Padding,Dangerous Goods,Colour Group,Weight (kg),Discontinued,Eco Friendly,Web Length (cm),Model Height,Waistband Position,Toe Style,Heel Type,Fastening,Non-Returnable,High Value,Markdown,John Lewis Product Code,Product Created,Last Updated
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTOLIVE,L,1292281,H,MSI001,5063013319731,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:27,11/08/2023 15:31:58
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTOLIVE,XL,1292284,H,MSI001,5063013319762,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:27,11/08/2023 15:16:34
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTSKY,L,1292288,H,MSI001,5063013319793,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:27,11/08/2023 15:31:56
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTSKY,M,1292289,H,MSI001,5063013319809,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:28,11/08/2023 15:16:35
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTSKY,S,1292290,H,MSI001,5063013319816,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:28,11/08/2023 15:31:58
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTSKY,XL,1292291,H,MSI001,5063013319823,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:28,11/08/2023 15:31:58
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTSKY,XXL,1292293,H,MSI001,5063013319847,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:29,11/08/2023 15:31:56
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTSKY,XXXL,1292294,H,MSI001,5063013319854,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:29,11/08/2023 15:31:57
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTRED,M,1292296,H,MSI001,5063013319892,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:29,11/08/2023 15:31:56
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTRED,S,1292297,H,MSI001,5063013319908,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:29,11/08/2023 15:31:57
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTRED,XL,1292298,H,MSI001,5063013319915,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:29,11/08/2023 15:31:56
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTRED,XS,1292299,H,MSI001,5063013319922,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:29,11/08/2023 15:31:56
PLAIN SWIM SHORT,,Mens,Clothing,Shorts,Casual Shorts,Plain Swim Short,,,Classic,,Polyester,,,,,"94% Polyester 
6% Elastane",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,,,,,14.0,,,,500: Menswear,5800: Swimshorts,HRTRED,XXXL,1292301,H,MSI001,5063013319946,TudorKnight Ltd,BGD,6211110000,Continuity,CONTINUITY,500_18716,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,Standard rise,,,Drawstring,,,,,09/07/2023 21:30:29,11/08/2023 15:31:58
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TBC,32R,1292370,H,OMVG011,5063013320775,EAM Maliban Textiles(Pvt) Ltd,LKA,6203423500,OM SS24,,500_20451,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/07/2023 21:34:23,11/09/2023 13:46:24
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TBC,34R,1292371,H,OMVG011,5063013320782,EAM Maliban Textiles(Pvt) Ltd,LKA,6203423500,OM SS24,,500_20451,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/07/2023 21:34:23,11/09/2023 13:46:24
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TBC,36R,1292372,H,OMVG011,5063013320799,EAM Maliban Textiles(Pvt) Ltd,LKA,6203423500,OM SS24,,500_20451,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/07/2023 21:34:23,11/09/2023 13:46:24
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TBC,32L,1292373,H,OMVG011,5063013320829,EAM Maliban Textiles(Pvt) Ltd,LKA,6203423500,OM SS24,,500_20451,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/07/2023 21:34:24,11/09/2023 13:46:24
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TBC,38L,1292377,H,OMVG011,5063013320850,EAM Maliban Textiles(Pvt) Ltd,LKA,6203423500,OM SS24,,500_20451,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/07/2023 21:34:24,11/09/2023 13:46:24
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TBC,40R,1292379,H,OMVG011,5063013320812,EAM Maliban Textiles(Pvt) Ltd,LKA,6203423500,OM SS24,,500_20451,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/07/2023 21:35:16,11/09/2023 13:46:24
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TBC,36S,1292380,H,OMVG011,5063013320751,EAM Maliban Textiles(Pvt) Ltd,LKA,6203423500,OM SS24,,500_20451,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/07/2023 21:35:16,11/09/2023 13:46:24
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TBC,34S,1292381,H,OMVG011,5063013320744,EAM Maliban Textiles(Pvt) Ltd,LKA,6203423500,OM SS24,,500_20451,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/07/2023 21:35:16,11/09/2023 13:46:24
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TBC,38S,1292383,H,OMVG011,5063013320874,EAM Maliban Textiles(Pvt) Ltd,LKA,6203423500,OM SS24,,500_20451,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/07/2023 21:35:16,11/09/2023 13:46:24
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TBC,30S,1292386,H,OMVG011,5063013320898,EAM Maliban Textiles(Pvt) Ltd,LKA,6203423500,OM SS24,,500_20451,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/07/2023 21:35:17,11/09/2023 13:46:24
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,NAVY,38R,1292413,H,TMUG011,5063013321178,EAM Maliban Textiles(Pvt) Ltd,LKA,6103420000,OM SS24,,500_20455,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/08/2023 21:35:51,11/09/2023 13:46:35
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TSTALMOND,34R,1292426,H,TMUG011,5063013321307,EAM Maliban Textiles(Pvt) Ltd,LKA,6103420000,OM SS24,,500_20455,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/08/2023 21:35:51,11/09/2023 13:46:34
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TSTALMOND,36R,1292427,H,TMUG011,5063013321314,EAM Maliban Textiles(Pvt) Ltd,LKA,6103420000,OM SS24,,500_20455,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/08/2023 21:35:51,11/09/2023 13:46:34
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TSTALMOND,36L,1292430,H,TMUG011,5063013321345,EAM Maliban Textiles(Pvt) Ltd,LKA,6103420000,OM SS24,,500_20455,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/08/2023 21:35:51,11/09/2023 13:46:34
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TSTALMOND,36S,1292435,H,TMUG011,5063013321420,EAM Maliban Textiles(Pvt) Ltd,LKA,6103420000,OM SS24,,500_20455,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/08/2023 21:35:52,11/09/2023 13:46:35
SLIM FIT CHINO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5600: Trousers,TSTALMOND,34S,1292436,H,TMUG011,5063013321383,EAM Maliban Textiles(Pvt) Ltd,LKA,6103420000,OM SS24,,500_20455,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/08/2023 21:35:52,11/09/2023 13:46:35
CHINO SHORTS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5700: Shorts,NAVY,40,1292448,H,TMUG008,5063013321482,SECTION SEVEN APPARELS LTD,BGD,6203429000,OM SS24,,500_20454,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/08/2023 21:35:52,11/09/2023 13:46:28
CHINO SHORTS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5700: Shorts,NAVY,36,1292449,H,TMUG008,5063013321499,SECTION SEVEN APPARELS LTD,BGD,6203429000,OM SS24,,500_20454,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/08/2023 21:35:52,11/09/2023 13:46:27
CHINO SHORTS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5700: Shorts,NAVY,30,1292452,H,TMUG008,5063013321529,SECTION SEVEN APPARELS LTD,BGD,6203429000,OM SS24,,500_20454,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/08/2023 21:35:52,11/09/2023 13:46:27
CHINO SHORTS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5700: Shorts,TSTALMOND,38,1292453,H,TMUG008,5063013321536,SECTION SEVEN APPARELS LTD,BGD,6203429000,OM SS24,,500_20454,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/08/2023 21:35:52,11/09/2023 13:46:27
CHINO SHORTS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5700: Shorts,TSTALMOND,32,1292456,H,TMUG008,5063013321567,SECTION SEVEN APPARELS LTD,BGD,6203429000,OM SS24,,500_20454,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/08/2023 21:35:50,11/09/2023 13:46:27
STRIPE WAFFLE CREW NECK KNIT,BIK001_NAVYBLUE,Boys,Clothing,Knitwear,Jumper,,Crew Neck,Casual,Classic,,,,Plain,3/4 Sleeve,,,,,,,,,Range test,Flat,,,,,,,,Navy Blue,400: Boys,4602: Crew Neck,NAVYBLUE,10-11,1292463,Z,BIK001,5063013321611,Mahdeen Group,CHN,6110309100,SPRING SUMMER 2024,January,400_20456,400_20456_019_033,400_20456_019_033_10-11,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:12,11/08/2023 15:15:43
STRIPE WAFFLE CREW NECK KNIT,BIK001_NAVYBLUE,Boys,Clothing,Knitwear,Jumper,,Crew Neck,Casual,Classic,,,,Plain,3/4 Sleeve,,,,,,,,,Range test,Flat,,,,,,,,Navy Blue,400: Boys,4602: Crew Neck,NAVYBLUE,3-4,1292467,Z,BIK001,5063013321628,Mahdeen Group,CHN,6110309100,SPRING SUMMER 2024,January,400_20456,400_20456_019_033,400_20456_019_033_3-4,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:12,11/08/2023 15:16:58
STRIPE WAFFLE CREW NECK KNIT,BIK001_NAVYBLUE,Boys,Clothing,Knitwear,Jumper,,Crew Neck,Casual,Classic,,,,Plain,3/4 Sleeve,,,,,,,,,Range test,Flat,,,,,,,,Navy Blue,400: Boys,4602: Crew Neck,NAVYBLUE,7-8,1292469,Z,BIK001,5063013321642,Mahdeen Group,CHN,6110309100,SPRING SUMMER 2024,January,400_20456,400_20456_019_033,400_20456_019_033_7-8,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:11,11/08/2023 15:16:58
STRIPE WAFFLE CREW NECK KNIT,BIK001_NAVYBLUE,Boys,Clothing,Knitwear,Jumper,,Crew Neck,Casual,Classic,,,,Plain,3/4 Sleeve,,,,,,,,,Range test,Flat,,,,,,,,Navy Blue,400: Boys,4602: Crew Neck,NAVYBLUE,11-12,1292471,Z,BIK001,5063013321666,Mahdeen Group,CHN,6110309100,SPRING SUMMER 2024,January,400_20456,400_20456_019_033,400_20456_019_033_11-12,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:11,11/08/2023 15:16:58
STRIPE WAFFLE CREW NECK KNIT,BIK001_NAVYBLUE,Boys,Clothing,Knitwear,Jumper,,Crew Neck,Casual,Classic,,,,Plain,3/4 Sleeve,,,,,,,,,Range test,Flat,,,,,,,,Navy Blue,400: Boys,4602: Crew Neck,NAVYBLUE,4-5,1292472,Z,BIK001,5063013321673,Mahdeen Group,CHN,6110309100,SPRING SUMMER 2024,January,400_20456,400_20456_019_033,400_20456_019_033_4-5,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:11,11/08/2023 15:16:58
HALF ZIP JACQUARD KNIT,BIK002_BLUE,Boys,Clothing,Knitwear,Jumper,,Half Zip Collar,Day,Casual,,,,Plain,Bracelet Length,,,,,,,,,Range test,Flat,,,,,,,,Navy Blue,400: Boys,4603: Half Neck,BLUE,8-9,1292474,Z,BIK002,5063013321796,Pak Tak (Kwong Tai) Knitting Factory Limited,CHN,6110309100,SPRING SUMMER 2024,January,400_20457,400_20457_019_033,400_20457_019_033_8-9,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:11,11/08/2023 15:15:51
HALF ZIP JACQUARD KNIT,BIK002_BLUE,Boys,Clothing,Knitwear,Jumper,,Half Zip Collar,Day,Casual,,,,Plain,Bracelet Length,,,,,,,,,Range test,Flat,,,,,,,,Navy Blue,400: Boys,4603: Half Neck,BLUE,10-11,1292475,Z,BIK002,5063013321802,Pak Tak (Kwong Tai) Knitting Factory Limited,CHN,6110309100,SPRING SUMMER 2024,January,400_20457,400_20457_019_033,400_20457_019_033_10-11,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:11,11/08/2023 15:17:03
HALF ZIP JACQUARD KNIT,BIK002_BLUE,Boys,Clothing,Knitwear,Jumper,,Half Zip Collar,Day,Casual,,,,Plain,Bracelet Length,,,,,,,,,Range test,Flat,,,,,,,,Navy Blue,400: Boys,4603: Half Neck,BLUE,7-8,1292481,Z,BIK002,5063013321734,Pak Tak (Kwong Tai) Knitting Factory Limited,CHN,6110309100,SPRING SUMMER 2024,January,400_20457,400_20457_019_033,400_20457_019_033_7-8,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:12,11/08/2023 15:17:03
HALF ZIP JACQUARD KNIT,BIK002_BLUE,Boys,Clothing,Knitwear,Jumper,,Half Zip Collar,Day,Casual,,,,Plain,Bracelet Length,,,,,,,,,Range test,Flat,,,,,,,,Navy Blue,400: Boys,4603: Half Neck,BLUE,9-10,1292482,Z,BIK002,5063013321741,Pak Tak (Kwong Tai) Knitting Factory Limited,CHN,6110309100,SPRING SUMMER 2024,January,400_20457,400_20457_019_033,400_20457_019_033_9-10,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:12,11/08/2023 15:17:03
HALF ZIP JACQUARD KNIT,BIK002_BLUE,Boys,Clothing,Knitwear,Jumper,,Half Zip Collar,Day,Casual,,,,Plain,Bracelet Length,,,,,,,,,Range test,Flat,,,,,,,,Navy Blue,400: Boys,4603: Half Neck,BLUE,4-5,1292484,Z,BIK002,5063013321819,Pak Tak (Kwong Tai) Knitting Factory Limited,CHN,6110309100,SPRING SUMMER 2024,January,400_20457,400_20457_019_033,400_20457_019_033_4-5,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:12,11/08/2023 15:17:03
LOVE STRIPE JUMPER,GIK001_NAVYMULTI,Girls,Clothing,Sweatshirts and Hoodies,Jumper,,Scoop Neck,Casual,Classic,,,,Stripe,Bracelet Length,,,,,,,,,Range test,Flat,,,,,,,,Multi Blue,300: Girls,3501: Jumper,NAVYMULTI,9-10,1292519,Z,GIK001,5063013322014,Mahdeen Group,BGD,6110209100,SPRING SUMMER 2024,January,300_20459,300_20459_018_041,300_20459_018_041_9-10,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:34,11/08/2023 15:16:41
BORDER HEART JUMPER,GIK005_RASPBERRY,Girls,Accessories,Sweatshirts and Hoodies,Jumper,,Classic Collar,Casual,,,,,Stripe,Bracelet Length,,,,,,,,,Range test,Flat,,,,,,,,Raspberry Pink,300: Girls,3501: Jumper,RASPBERRY,10-11,1292524,Z,GIK005,5063013322090,Mahdeen Group,CHN,6110209900,SPRING SUMMER 2024,January,300_20461,300_20461_102_041,300_20461_102_041_10-11,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:34,11/09/2023 11:29:49
BORDER HEART JUMPER,GIK005_RASPBERRY,Girls,Accessories,Sweatshirts and Hoodies,Jumper,,Classic Collar,Casual,,,,,Stripe,Bracelet Length,,,,,,,,,Range test,Flat,,,,,,,,Raspberry Pink,300: Girls,3501: Jumper,RASPBERRY,5-6,1292529,Z,GIK005,5063013322137,Mahdeen Group,CHN,6110209900,SPRING SUMMER 2024,January,300_20461,300_20461_102_041,300_20461_102_041_5-6,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:34,11/09/2023 11:29:49
BORDER HEART JUMPER,GIK005_RASPBERRY,Girls,Accessories,Sweatshirts and Hoodies,Jumper,,Classic Collar,Casual,,,,,Stripe,Bracelet Length,,,,,,,,,Range test,Flat,,,,,,,,Raspberry Pink,300: Girls,3501: Jumper,RASPBERRY,7-8,1292530,Z,GIK005,5063013322144,Mahdeen Group,CHN,6110209900,SPRING SUMMER 2024,January,300_20461,300_20461_102_041,300_20461_102_041_7-8,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:34,11/09/2023 11:29:49
BORDER HEART JUMPER,GIK005_RASPBERRY,Girls,Accessories,Sweatshirts and Hoodies,Jumper,,Classic Collar,Casual,,,,,Stripe,Bracelet Length,,,,,,,,,Range test,Flat,,,,,,,,Raspberry Pink,300: Girls,3501: Jumper,RASPBERRY,9-10,1292531,Z,GIK005,5063013322151,Mahdeen Group,CHN,6110209900,SPRING SUMMER 2024,January,300_20461,300_20461_102_041,300_20461_102_041_9-10,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:34,11/09/2023 11:29:49
BORDER HEART JUMPER,GIK005_RASPBERRY,Girls,Accessories,Sweatshirts and Hoodies,Jumper,,Classic Collar,Casual,,,,,Stripe,Bracelet Length,,,,,,,,,Range test,Flat,,,,,,,,Raspberry Pink,300: Girls,3501: Jumper,RASPBERRY,4-5,1292533,Z,GIK005,5063013322175,Mahdeen Group,CHN,6110209900,SPRING SUMMER 2024,January,300_20461,300_20461_102_041,300_20461_102_041_4-5,,,,,Web Exclusive Test,,01/01/2024 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,09/11/2023 21:24:34,11/09/2023 11:29:49
