Source,SupplierCode,BIS_Ref_ID,ItemOptionNumber,ProductStyle,OptionDescription,ItemDescription,SubGroup,SubgroupDescription,EAN,PolledDate,TransDate,CountryCode,OriginalSellingPrice,SaleUnits,SaleValue,ReturnUnits,ReturnValue,FullPriceInd,SalesSourceDescription,ModelType,VATRate,VAT,VATExclusive,CommissionRate,Commission,BrandName,OrderReferenceNumber
ONL,A95230,959020888,D6844180,GED020_SUNSHINE,11-12 Yrs,CR YEL CREW CLOTHING,4F04,GIRLS CLOTHING,5059595509196,2023-07-31,2023-07-31,GB,38.00,1,38.00,0,0.00,FP,Online,Concession,0.00,0.00,38.00,37.00,14.06,Crew Clothing Company,6R5RJ6A4
ONL,A95230,959361902,D8946115,WSE004_VALENTINE,12,CR PNK CREW CLOTHING,4F06,WOMENS PP+,5059595781950,2023-07-31,2023-07-29,DE,32.00,1,18.42,0,0.00,FP,Online,Concession,19.00,2.94,15.48,37.00,5.73,Crew Clothing Company,6R5C2V33
ONL,A25671,959102241,N3948607,MSB079_CORAL,2X-Large,CR ORN CREW CLOTHING,4F01,MENS CLOTHING,5059595865018,2023-07-31,2023-07-30,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5F65A6
ONL,A95230,959284253,15524415,WSM007_NVYWHITE,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595898115,2023-07-31,2023-07-31,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5SGZGY
ONL,A95230,958939288,D8939380,GGD009_PINKMULTI,11-12 yrs,CR PNK CREW CLOTHING,4F08,GIRLS PP+,5059595767732,2023-07-31,2023-07-28,SK,30.00,1,28.07,0,0.00,FP,Online,Concession,20.00,4.68,23.39,37.00,8.65,Crew Clothing Company,6R51NTSS
ONL,A95230,958481853,69967404,MSB022_TWIBLUWHT,Medium,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595902508,2023-07-31,2023-07-30,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5FQ464
ONL,A95230,959552644,D8946767,MSR002_WHITE,10 EU 44,CR WHI CREW CLOTHING,4F05,MENS PP+,5059595736714,2023-07-31,2023-07-31,GB,75.00,1,75.00,0,0.00,FP,Online,Concession,20.00,12.50,62.50,37.00,23.13,Crew Clothing Company,6R5S48C2
ONL,A95230,276664767,D9884007,MSE002_VIRGREEN,XX-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595772507,2023-07-31,2023-07-21,GB,40.00,0,0.00,-1,-27.87,FP,Online,Concession,20.00,-4.65,-23.22,37.00,-8.59,Crew Clothing Company,6R2V9TFV
ONL,A95230,958984948,20014823,MJH002DKVINTAGE,36 R,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5054409874057,2023-07-31,2023-07-31,GB,69.00,1,69.00,0,0.00,FP,Online,Concession,20.00,11.50,57.50,37.00,21.28,Crew Clothing Company,6R5SN6YP
ONL,A95230,276514809,C3524917,WRJ300_BLUECHK,16,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595622697,2023-07-31,2023-07-27,GB,79.00,0,0.00,-1,-31.00,MD,Online,Concession,20.00,-5.17,-25.83,37.00,-9.56,Crew Clothing Company,6R4P16WY
ONL,A95230,959245724,C6164713,WRE102_WHITE,8,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595638476,2023-07-31,2023-07-30,MT,22.00,1,26.31,0,0.00,FP,Online,Concession,18.00,4.01,22.30,37.00,8.25,Crew Clothing Company,6R5FW6L1
ONL,A95230,959264400,D7146514,WSC044_WHITE,10,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595820017,2023-07-31,2023-07-30,GB,65.00,1,29.00,0,0.00,MD,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6R5FQ8TH
ONL,A95230,959382397,D8942306,MSE003_PLUME,X-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595749394,2023-07-31,2023-07-31,GB,29.00,1,19.83,0,0.00,FP,Online,Concession,20.00,3.31,16.52,37.00,6.11,Crew Clothing Company,6R5SCFX0
ONL,A95230,276680041,A9346616,WPC214_BLUEDITSY,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595371038,2023-07-31,2023-07-11,GB,29.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6QZTZ7VL
ONL,A95230,276644542,A7078816,GDM101NEON,3-4 Yrs,CR WHI CREW CLOTHING,4F04,GIRLS CLOTHING,5059595243816,2023-07-31,2023-07-09,GB,24.00,0,0.00,-1,-12.00,MD,Online,Concession,0.00,0.00,-12.00,37.00,-4.44,Crew Clothing Company,6QZD5VDR
ONL,A95230,276539332,51255114,WSM003_NVYWHITE,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595895152,2023-07-31,2023-07-29,GB,29.00,0,0.00,-1,-29.00,FP,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6R5CNM8A
ONL,A95230,276744523,U0982615,WNG018BLACK,12,CREW CLOTHING PONTE,4F02,WOMENS CLOTHING,5059595059875,2023-07-31,2023-07-06,GB,39.00,0,0.00,-1,-18.50,MD,Online,Concession,20.00,-3.08,-15.42,37.00,-5.71,Crew Clothing Company,6QY9M5PC
ONL,A95230,276551512,N4039615,WSK001_NAVY,12,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595930907,2023-07-31,2023-07-18,GB,39.00,0,0.00,-1,-39.00,FP,Online,Concession,20.00,-6.50,-32.50,37.00,-12.03,Crew Clothing Company,6R21GBP6
ONL,A95230,276618037,C0614804,WRR014_GREY,Medium,CR GRY CREW CLOTHING,4F06,WOMENS PP+,5059595664956,2023-07-31,2023-07-30,GB,45.00,0,0.00,-1,-45.00,FP,Online,Concession,20.00,-7.50,-37.50,37.00,-13.88,Crew Clothing Company,6R5PSSMA
ONL,A25671,276761043,41698517,WSC078_WHITE,16,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595925361,2023-07-31,2023-07-17,GB,49.00,0,0.00,-1,-49.00,FP,Online,Non-stocked,20.00,-8.17,-40.83,37.00,-15.11,Crew Clothing Company,6R1Q4K10
ONL,A25671,276769032,85905216,WNF020PALEPINK,14,PNK CREW CLOTHING PI,4F02,WOMENS CLOTHING,5054409404339,2023-07-31,2023-07-23,GB,55.00,0,0.00,-1,-55.00,FP,Online,Non-stocked,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6R3KLNQG
ONL,A95230,958403467,D4579806,MSE002_VICBLUE,X-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595834441,2023-07-31,2023-07-30,GB,40.00,1,40.00,0,0.00,FP,Online,Concession,20.00,6.67,33.33,37.00,12.33,Crew Clothing Company,6R5FJYTS
ONL,A25671,959055001,41533646,BHN001_AQUA,8-9 Yrs,CR BLU CREW CLOTHING,4F03,BOYS CLOTHING,5059595937067,2023-07-31,2023-07-30,GB,22.00,1,22.00,0,0.00,FP,Online,Non-stocked,0.00,0.00,22.00,37.00,8.14,Crew Clothing Company,6R5FJLG7
ONL,A95230,276515703,64510116,WOE017WHITE,14,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595112358,2023-07-31,2023-07-20,GB,22.00,0,0.00,-1,-22.00,FP,Online,Concession,20.00,-3.67,-18.33,37.00,-6.78,Crew Clothing Company,6R2H11QG
ONL,A95230,276543047,55669417,WSA050_WHITE,16,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595849827,2023-07-31,2023-07-18,GB,65.00,0,0.00,-1,-65.00,FP,Online,Concession,20.00,-10.83,-54.17,37.00,-20.04,Crew Clothing Company,6R225QGF
ONL,A95230,276661839,C8972515,WRJ060_BLACK,12,CR BLA CREW CLOTHING,4F06,WOMENS PP+,5059595676799,2023-07-31,2023-07-22,GB,89.00,0,0.00,-1,-42.00,MD,Online,Concession,20.00,-7.00,-35.00,37.00,-12.95,Crew Clothing Company,6R36RD2X
ONL,A95230,959050516,T5507216,WSC077_WHITE,14,CR WHI CREW CLOTHING,4F06,WOMENS PP+,5059595944065,2023-07-31,2023-07-31,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5SG7QW
ONL,A95230,959283829,85910118,WOF009NAVY,18,CR BLU ZIP THROUGH H,4F02,WOMENS CLOTHING,5059595055815,2023-07-31,2023-07-31,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5SCMBJ
ONL,A95230,276602001,78455056,WSR020_TANWHITE,5 EU 38,CR NAT CREW CLOTHING,4F02,WOMENS CLOTHING,5059595837534,2023-07-31,2023-07-27,GB,59.00,0,0.00,-1,-59.00,FP,Online,Concession,20.00,-9.83,-49.17,37.00,-18.19,Crew Clothing Company,6R4PPGB3
ONL,A95230,959043185,T9266218,WRJ719_NAVY,18,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595711513,2023-07-31,2023-07-29,GB,47.00,1,47.00,0,0.00,MD,Online,Concession,20.00,7.83,39.17,37.00,14.49,Crew Clothing Company,6R5C0FQV
ONL,A25671,959190512,D6575715,WSD292_WHTLINEN,12,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595894742,2023-07-31,2023-07-30,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5DV5NA
ONL,A95230,958931829,N4192517,WSA045_PINK,16,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595806400,2023-07-31,2023-07-31,IE,129.00,1,143.85,0,0.00,FP,Online,Concession,23.00,26.90,116.95,37.00,43.27,Crew Clothing Company,6R5S63KS
ONL,A95230,276673548,U4787505,MRC126_INSEMRL,X-Large,CR CRM CREW CLOTHING,4F01,MENS CLOTHING,5059595612117,2023-07-31,2023-07-06,GB,70.00,0,0.00,-1,-35.00,MD,Online,Concession,20.00,-5.83,-29.17,37.00,-10.79,Crew Clothing Company,6QY9S32Z
ONL,A95230,958971076,58687507,MSE002_DAYBREAK,XX-Large,CR PUR CREW CLOTHING,4F01,MENS CLOTHING,5059595771456,2023-07-31,2023-07-31,GB,40.00,1,40.00,0,0.00,FP,Online,Concession,20.00,6.67,33.33,37.00,12.33,Crew Clothing Company,6R5RWRKV
ONL,A25671,276712821,D9883208,MSE002_DELLABLU,3X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595772378,2023-07-31,2023-07-01,GG,40.00,0,0.00,-1,-40.00,FP,Online,Non-stocked,0.00,0.00,-40.00,37.00,-14.80,Crew Clothing Company,6QWV0H6M
ONL,A95230,276566237,D8941818,WSA064_DKNAVY,18,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595759157,2023-07-31,2023-07-27,GB,145.00,0,0.00,-1,-55.00,MD,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6R4PKLL6
ONL,A95230,276769018,85783018,WSE253_PINK,18,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595785507,2023-07-31,2023-07-22,GB,35.00,0,0.00,-1,-35.00,FP,Online,Concession,20.00,-5.83,-29.17,37.00,-10.79,Crew Clothing Company,6R35SB3H
ONL,A95230,958950194,D8940915,WSD207_POMGRNT,12,CR PNK CREW CLOTHING,4F06,WOMENS PP+,5059595768821,2023-07-31,2023-07-30,GB,69.00,1,34.00,0,0.00,MD,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6R5FTVSB
ONL,A95230,959185478,60703006,MSD016_BLUWHT,X-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595753735,2023-07-31,2023-07-30,GB,69.00,1,31.00,0,0.00,MD,Online,Concession,20.00,5.17,25.83,37.00,9.56,Crew Clothing Company,6R5F3R95
ONL,A95230,959197398,88637819,BAE105NAVY,6-7 Yrs,CR BLU CREW BLUE CA,4F03,BOYS CLOTHING,5054409876297,2023-07-31,2023-07-30,GB,24.00,1,12.00,0,0.00,MD,Online,Concession,0.00,0.00,12.00,37.00,4.44,Crew Clothing Company,6R5FL988
ONL,A95230,959266119,D6284013,WSJ183_GREEN,8,CR GRN CREW CLOTHING,4F06,WOMENS PP+,5059595810322,2023-07-31,2023-07-30,GB,69.00,1,34.00,0,0.00,MD,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6R5DYGFC
ONL,A25671,276741869,T6540907,MSB056_ARCADIAGRN,XX-Large,CR GRN CREW CLOTHING,4F05,MENS PP+,5059595906599,2023-07-31,2023-07-23,GB,59.00,0,0.00,-1,-59.00,FP,Online,Non-stocked,20.00,-9.83,-49.17,37.00,-18.19,Crew Clothing Company,6R3JY3ZG
ONL,A25671,959478164,85910116,WOF009NAVY,14,CR BLU ZIP THROUGH H,4F02,WOMENS CLOTHING,5059595055754,2023-07-31,2023-07-30,GB,55.00,1,55.00,0,0.00,FP,Online,Non-stocked,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5F6NF1
ONL,A95230,958373265,15265615,WSK004_VMIDWSH,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595944270,2023-07-31,2023-07-30,GB,45.00,1,45.00,0,0.00,FP,Online,Concession,20.00,7.50,37.50,37.00,13.88,Crew Clothing Company,6R5FNL5Z
ONL,A95230,959099348,56239716,MSA020_BLUE,46 R,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5063013058074,2023-07-31,2023-07-30,GB,169.00,1,169.00,0,0.00,FP,Online,Concession,20.00,28.17,140.83,37.00,52.11,Crew Clothing Company,6R5FNMDY
ONL,A95230,959002558,U3467122,MQG005_DRKNAVY,34 R,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595456254,2023-07-31,2023-07-31,GB,65.00,1,65.00,0,0.00,FP,Online,Concession,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6R5S6AW2
ONL,A95230,276672162,85533716,WSA042_KHAKI,14,CR GRN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595833956,2023-07-31,2023-07-17,GB,59.00,0,0.00,-1,-59.00,FP,Online,Concession,20.00,-9.83,-49.17,37.00,-18.19,Crew Clothing Company,6R1Q82NJ
ONL,A95230,276707906,D6283904,MSD001_ECRUBLUE,Medium,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595752943,2023-07-31,2023-07-05,GB,69.00,0,0.00,-1,-33.00,MD,Online,Concession,20.00,-5.50,-27.50,37.00,-10.18,Crew Clothing Company,6QY874HA
ONL,A95230,959016223,N4407504,MSB056_CORALWHITE,Medium,CR ORN CREW CLOTHING,4F01,MENS CLOTHING,5059595827375,2023-07-31,2023-07-29,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5CD8L7
ONL,A95230,959546289,D1442302,MRC021_BLUMRL,Small,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595643869,2023-07-31,2023-07-31,GB,75.00,1,37.00,0,0.00,MD,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6R5S3TJR
ONL,A95230,958966105,U0466116,WPA021DKNAVY,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595318811,2023-07-31,2023-07-31,GB,120.00,1,120.00,0,0.00,FP,Online,Concession,20.00,20.00,100.00,37.00,37.00,Crew Clothing Company,6R5SZ7H2
ONL,A95230,276655440,C8992604,MRB068_REDBLUE,Large,CR RED CREW CLOTHING,4F05,MENS PP+,5059595675440,2023-07-31,2023-07-06,GB,65.00,0,0.00,-1,-32.00,MD,Online,Concession,20.00,-5.33,-26.67,37.00,-9.87,Crew Clothing Company,6QY9WYAB
ONL,A95230,276513110,D2831467,MRR002_CHOC,10 EU 44,CR BRO CREW CLOTHING,4F01,MENS CLOTHING,5059595629689,2023-07-31,2023-07-24,GB,75.00,0,0.00,-1,-37.00,MD,Online,Concession,20.00,-6.17,-30.83,37.00,-11.41,Crew Clothing Company,6R3WQZ61
ONL,A95230,959393727,U7421715,WSJ176_GRNFLR,12,CR GRN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595929499,2023-07-31,2023-07-30,GB,65.00,1,65.00,0,0.00,FP,Online,Concession,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6R5FQZQS
ONL,A95230,958957822,77894405,MSB071_CHERRIES,Large,CR PNK CREW CLOTHING,4F01,MENS CLOTHING,5059595824497,2023-07-31,2023-07-31,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5RPH54
ONL,A95230,276766488,70555114,MJH001ANTIQUE,32 S,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5054409885930,2023-07-31,2023-07-19,GB,69.00,0,0.00,-1,-69.00,FP,Online,Concession,20.00,-11.50,-57.50,37.00,-21.28,Crew Clothing Company,6R2D2QWB
ONL,A95230,276699400,D0897114,WSE051_PINK,10,CR PNK CREW CLOTHING,4F06,WOMENS PP+,5059595778905,2023-07-31,2023-07-20,GB,25.00,0,0.00,-1,-25.00,FP,Online,Concession,20.00,-4.17,-20.83,37.00,-7.71,Crew Clothing Company,6R2H35CL
ONL,A95230,958918330,A8541818,WOE018STRIPE,18,CREW CLOTHING HARRIE,4F02,WOMENS CLOTHING,5059595186861,2023-07-31,2023-07-31,GB,32.00,1,19.00,0,0.00,MD,Online,Concession,20.00,3.17,15.83,37.00,5.86,Crew Clothing Company,6R5RT18C
ONL,A95230,276765188,63363607,MSD016_STRAWMRL,XX-Large,CR NAT CREW CLOTHING,4F05,MENS PP+,5059595753964,2023-07-31,2023-07-16,GB,69.00,0,0.00,-1,-69.00,FP,Online,Concession,20.00,-11.50,-57.50,37.00,-21.28,Crew Clothing Company,6R1B9JLF
ONL,A95230,276667916,T3408718,WPE046NVYLAVWHT,18,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595322627,2023-07-31,2023-04-29,GB,21.00,0,0.00,-1,-21.00,MD,Online,Concession,20.00,-3.50,-17.50,37.00,-6.48,Crew Clothing Company,6QA059A1
ONL,A95230,276539333,81557915,WSM008_NVYWHITE,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595898535,2023-07-31,2023-07-29,GB,29.00,0,0.00,-1,-29.00,FP,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6R5CNM8A
ONL,A95230,276741313,T5784077,WMH003LGHTINDIGO,18 R,CREW CLOTHING SKINNY,4F02,WOMENS CLOTHING,5054409654840,2023-07-31,2023-07-25,GB,65.00,0,0.00,-1,-26.00,MD,Online,Concession,20.00,-4.33,-21.67,37.00,-8.02,Crew Clothing Company,6R3ZRDSZ
ONL,A25671,959357509,A9346713,WOE284_NAVY,8,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595184621,2023-07-31,2023-07-30,GB,22.00,1,22.00,0,0.00,FP,Online,Non-stocked,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6R5FXHPD
ONL,A95230,959159988,D8940714,WSJ035_GRNBLKFLR,10,CR GRN CREW CLOTHING,4F06,WOMENS PP+,5059595752738,2023-07-31,2023-07-29,GB,89.00,1,35.00,0,0.00,MD,Online,Concession,20.00,5.83,29.17,37.00,10.79,Crew Clothing Company,6R5CV2BV
ONL,A95230,959497971,65879315,WSE050_LEMNWHTLN,12,CR YEL CREW CLOTHING,4F02,WOMENS CLOTHING,5059595853817,2023-07-31,2023-07-30,PT,22.00,1,23.68,0,0.00,FP,Online,Concession,23.00,4.43,19.25,37.00,7.12,Crew Clothing Company,6R5FQ756
ONL,A25671,959107163,52636012,WTF042_WHTROSNVY,6,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595938255,2023-07-31,2023-07-30,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5F83C9
ONL,A95230,276664769,D8937407,MSE045_CORALMRL,XX-Large,CR ORN CREW CLOTHING,4F05,MENS PP+,5059595748854,2023-07-31,2023-07-21,GB,45.00,0,0.00,-1,-31.36,FP,Online,Concession,20.00,-5.23,-26.13,37.00,-9.67,Crew Clothing Company,6R2V9TFV
ONL,A95230,958965659,55614316,WSE091_NAVYWHT,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595854104,2023-07-31,2023-07-30,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6R5FSX31
ONL,A95230,959174000,C8646618,WSJ181_RASP,18,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5063013003333,2023-07-31,2023-07-29,GB,75.00,1,75.00,0,0.00,FP,Online,Concession,20.00,12.50,62.50,37.00,23.13,Crew Clothing Company,6R5CHFBB
ONL,A95230,276622159,M7780714,WSJ136_NAVY,10,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5063013011710,2023-07-31,2023-07-28,GB,69.00,0,0.00,-1,-69.00,FP,Online,Concession,20.00,-11.50,-57.50,37.00,-21.28,Crew Clothing Company,6R51ZM7L
ONL,A25671,959439616,20766207,MKE002 SKY,XX-Large,C BLUE POLO,4F01,MENS CLOTHING,5054409930739,2023-07-31,2023-07-29,GB,37.00,1,24.67,0,0.00,FP,Online,Non-stocked,20.00,4.11,20.56,37.00,7.61,Crew Clothing Company,6R5C4YZZ
ONL,A95230,959266956,A9943813,WQE400_STRIPE,8,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595492832,2023-07-31,2023-07-31,GB,18.00,1,18.00,0,0.00,FP,Online,Concession,20.00,3.00,15.00,37.00,5.55,Crew Clothing Company,6R5S2HY7
ONL,A95230,959275398,C1934304,MRA004_NAVY,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595632139,2023-07-31,2023-07-31,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5S9FYC
ONL,A95230,959144499,D8945517,WSE232_DKNAVY,16,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595811374,2023-07-31,2023-07-31,GB,35.00,1,35.00,0,0.00,FP,Online,Concession,20.00,5.83,29.17,37.00,10.79,Crew Clothing Company,6R5RWL1G
ONL,A95230,959172742,16329404,MSE002_ORANGEMRL,Medium,CR ORN CREW CLOTHING,4F01,MENS CLOTHING,5059595771906,2023-07-31,2023-07-29,GB,40.00,1,26.89,0,0.00,FP,Online,Concession,20.00,4.48,22.41,37.00,8.29,Crew Clothing Company,6R5CJANG
ONL,A95230,959514380,60703003,MSD016_BLUWHT,Small,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595753728,2023-07-31,2023-07-31,IE,69.00,1,34.21,0,0.00,FP,Online,Concession,23.00,6.40,27.81,37.00,10.29,Crew Clothing Company,6R5RK6A5
ONL,A95230,958971359,D1442304,MRC021_BLUMRL,Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595643845,2023-07-31,2023-07-29,GB,75.00,1,37.00,0,0.00,MD,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6R5CYTRG
ONL,A95230,959071250,52042006,MSE008_TWIBLU,X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595822356,2023-07-31,2023-07-29,GB,29.00,1,20.27,0,0.00,FP,Online,Concession,20.00,3.38,16.89,37.00,6.25,Crew Clothing Company,6R5C62P4
ONL,A95230,959492003,85910115,WOF009NAVY,12,CR BLU ZIP THROUGH H,4F02,WOMENS CLOTHING,5059595055723,2023-07-31,2023-07-30,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5FPN57
ONL,A25671,959235516,N4192105,msb003_PERIWHT,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595902775,2023-07-31,2023-07-30,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5DYB8X
ONL,A95230,276656714,94151718,WSJ179_GREEN,18,CR GRN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595918196,2023-07-31,2023-07-29,GB,55.00,0,0.00,-1,-55.00,FP,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6R5CNLW8
ONL,A95230,276767120,75226904,MMB032WHITE,Large,CREW CLOTHING WHITE,4F01,MENS CLOTHING,5054409490387,2023-07-31,2023-07-17,GB,59.00,0,0.00,-1,-59.00,FP,Online,Concession,20.00,-9.83,-49.17,37.00,-18.19,Crew Clothing Company,6R1QAM4J
ONL,A95230,958969574,N0160217,WSE026_PINKPOP,16,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595783398,2023-07-31,2023-07-31,GB,32.00,1,32.00,0,0.00,FP,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6R5RPQJY
ONL,A95230,959267922,N0160115,WSE050_IRIS,12,CR PUR CREW CLOTHING,4F02,WOMENS CLOTHING,5059595886440,2023-07-31,2023-07-30,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6R5FG25X
ONL,A95230,276698994,D0665417,WRC109_WHITE,16,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595696278,2023-07-31,2023-07-18,GB,27.00,0,0.00,-1,-27.00,MD,Online,Concession,20.00,-4.50,-22.50,37.00,-8.33,Crew Clothing Company,6R2293DC
ONL,A95230,959336512,D5256906,MSE001_VICBLUE,X-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595772699,2023-07-31,2023-07-29,GB,25.00,1,16.66,0,0.00,FP,Online,Concession,20.00,2.78,13.88,37.00,5.14,Crew Clothing Company,6R5C25Y9
ONL,A95230,276611587,C5488516,WRG161_DARKNAVY,14,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595701934,2023-07-31,2023-07-28,GB,65.00,0,0.00,-1,-65.00,FP,Online,Concession,20.00,-10.83,-54.17,37.00,-20.04,Crew Clothing Company,6R512JNL
ONL,A25671,276604600,12824050,BHO002_NAVY,5-6 Yrs,CR BLU CREW CLOTHING,4F03,BOYS CLOTHING,5059595951490,2023-07-31,2023-07-27,GB,46.00,0,0.00,-1,-46.00,FP,Online,Non-stocked,0.00,0.00,-46.00,37.00,-17.02,Crew Clothing Company,6R4P70K9
ONL,A95230,959239573,C6786117,WSJ176_BLUE,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595929352,2023-07-31,2023-07-29,GB,65.00,1,65.00,0,0.00,FP,Online,Concession,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6R5CC02Z
ONL,A95230,958876795,85905216,WNF020PALEPINK,14,PNK CREW CLOTHING PI,4F02,WOMENS CLOTHING,5054409404339,2023-07-31,2023-07-30,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5F6NF1
ONL,A95230,276655981,D2825559,WRR016_BLACK,8 EU 41,CR BLA CREW CLOTHING,4F02,WOMENS CLOTHING,5059595647829,2023-07-31,2023-07-26,IE,149.00,0,0.00,-1,-166.67,FP,Online,Concession,23.00,-31.17,-135.50,37.00,-50.14,Crew Clothing Company,6R4A2X53
