Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Payment Method Variant,Modification Merchant Reference,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Merchant Order Reference,Store
CrewClothing,CrewClothingPOS,CWG3487JDCH3CH52,133A0140542,visa,2023-09-12 15:23:38,BST,Settled,FLPW2C8NDT3TLKH2,GBP,,31.50,1.0,GBP,,31.38,,0.05,0.01,0.06,visastandarddebit,<auto>,577,,,,,,,,,133
CrewClothing,CrewClothingPOS,TL9XNB4B49PDPK52,185A0124810,mc,2023-09-12 15:23:39,BST,Settled,JG8DS39ZXH7NT6G2,GBP,,17.60,1.0,GBP,,17.51,,0.03,0.01,0.05,mcpremiumcredit,<auto>,577,,,,,,,,,185
CrewClothing,CrewClothingPOS,ZRTM8BQXQLJMPPG2,2023-09-12 15:21:33,visa,2023-09-12 15:23:40,BST,Settled,KZ763C8NDT3TLKH2,GBP,,39.00,1.0,GBP,,38.85,,0.06,0.01,0.08,visastandarddebit,<auto>,577,,,,,,,,,190
CrewClothing,CrewClothingPOS,WJWCP46QXNFNTM52,189A0176268,visa,2023-09-12 15:23:50,BST,Settled,PXBJG722H6RTJ482,GBP,,22.60,1.0,GBP,,22.50,,0.04,0.01,0.05,visastandarddebit,<auto>,577,,,,,,,,,189
CrewClothing,CrewClothingPOS,RLRM8KTDKHCQ4932,148A0127103,visa,2023-09-12 15:23:57,BST,Settled,K7FCJ722H6RTJ482,GBP,,12.80,1.0,GBP,,12.74,,0.02,0.01,0.03,visapremiumdebit,<auto>,577,,,,,,,,,148
CrewClothing,CrewClothingPOS,RGQG8HQ3SLS89VB2,188A0118818,mc,2023-09-12 15:24:32,BST,Settled,H2P3932BH8TJGHH2,GBP,,84.00,1.0,GBP,,83.59,,0.13,0.03,0.25,mcstandardcredit,<auto>,577,,,,,,,,,188
CrewClothing,CrewClothingPOS,GD85G8Q9T4SRGHG2,226A0118671,mc,2023-09-12 15:24:45,BST,Settled,V6FFQJNVFWVFZP72,GBP,,80.00,1.0,GBP,,79.68,,0.13,0.03,0.16,mcstandarddebit,<auto>,577,,,,,,,,,226
CrewClothing,CrewClothingPOS,Z3TG85FDKWHNWPG2,189A0176269,visa,2023-09-12 15:24:56,BST,Settled,LMTJF8BRRXVH6XG2,GBP,,20.00,1.0,GBP,,19.92,,0.03,0.01,0.04,visastandarddebit,<auto>,577,,,,,,,,,189
CrewClothing,CrewClothingPOS,NLG7MRNNZL9GX632,148A0127104,visa,2023-09-12 15:25:06,BST,Settled,B395HCXHFR7CC462,GBP,,65.00,1.0,GBP,,64.75,,0.10,0.02,0.13,visapremiumdebit,<auto>,577,,,,,,,,,148
CrewClothing,CrewClothingPOS,RHC2NFNS3K6TF232,154A0131073,visa,2023-09-12 15:25:36,BST,Settled,FJXPXRDJ2N2J8HH2,GBP,,35.00,1.0,GBP,,34.86,,0.06,0.01,0.07,visastandarddebit,<auto>,577,,,,,,,,,154
CrewClothing,CrewClothingPOS,T4GFWBF453ZRC2C2,626A0124438,mc,2023-09-12 15:25:50,BST,Settled,LB6GFDVBGVWXVT32,GBP,,13.00,1.0,GBP,,12.94,,0.02,0.01,0.03,mcstandarddebit,<auto>,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,WP43GS99GMPPV832,163A0119234,mc,2023-09-12 15:25:50,BST,Settled,P83RNJWJ8KPJDXG2,GBP,,22.00,1.0,GBP,,21.91,,0.04,0.01,0.04,mcstandarddebit,<auto>,577,,,,,,,,,163
CrewClothing,CrewClothingPOS,KLZH5XSQ4QNTF232,167A0123563,mc,2023-09-12 15:26:17,BST,Settled,TJ5D459ZXH7NT6G2,GBP,,32.00,1.0,GBP,,31.83,,0.05,0.02,0.10,mcpremiumcredit,<auto>,577,,,,,,,,,167
CrewClothing,CrewClothingPOS,GP6BCPT39LCH2C52,166A0133122,visa,2023-09-12 15:26:24,BST,Settled,L8CQDD8NDT3TLKH2,GBP,,114.00,1.0,GBP,,113.56,,0.18,0.03,0.23,visastandarddebit,<auto>,577,,,,,,,,,166
CrewClothing,CrewClothingPOS,GNLSZ97JDCH3CH52,173A0127345,visa,2023-09-12 15:26:33,BST,Settled,BRVMR822H6RTJ482,GBP,,80.00,1.0,GBP,,79.69,,0.13,0.02,0.16,visastandarddebit,<auto>,577,,,,,,,,,173
CrewClothing,CrewClothingPOS,CRX7CCJDSHBSC2C2,198A0115827,visa,2023-09-12 15:26:35,BST,Settled,C2TBS822H6RTJ482,GBP,,52.00,1.0,GBP,,51.80,,0.08,0.02,0.10,visapremiumdebit,<auto>,577,,,,,,,,,198
CrewClothing,CrewClothingPOS,WKZQDTCGRBSRC2C2,147A0127183,mc,2023-09-12 15:26:48,BST,Settled,NX59NLGXV3RRDKH2,GBP,,27.90,1.0,GBP,,27.76,,0.04,0.02,0.08,mcstandardcredit,<auto>,577,,,,,,,,,147
CrewClothing,CrewClothingPOS,N8XVZNRT79VMQPB2,626A0124439,visa,2023-09-12 15:27:37,BST,Settled,VPJS4ZGSFC8X3SG2,GBP,,54.00,1.0,GBP,,53.78,,0.09,0.02,0.11,visastandarddebit,<auto>,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,LKBBKB7JDCH3CH52,162A0128891,visa,2023-09-12 15:27:41,BST,Settled,T3G92F8NDT3TLKH2,GBP,,59.00,1.0,GBP,,58.77,,0.09,0.02,0.12,visastandarddebit,<auto>,577,,,,,,,,,162
CrewClothing,CrewClothingPOS,MDT4X2WXHTXDQ632,225A0136549,visa,2023-09-12 15:27:41,BST,Settled,MTJ933HTVK3VQ482,GBP,,50.00,1.0,GBP,,49.80,,0.08,0.02,0.10,visastandarddebit,<auto>,577,,,,,,,,,225
CrewClothing,CrewClothingPOS,RNJHT8GJKBHVM232,131A0119116,mc,2023-09-12 15:28:06,BST,Settled,RH896VM7JWDMM6G2,GBP,,32.00,1.0,GBP,,31.87,,0.05,0.02,0.06,mcstandarddebit,<auto>,577,,,,,,,,,131
CrewClothing,CrewClothingPOS,V9J5ZDT8G3VMPPG2,197A0114023,mc,2023-09-12 15:28:07,BST,Refunded,BCNH6VM7JWDMM6G2,GBP,26.10,,1.0,GBP,26.10,,0.00,,,,mcstandardcredit,197A0114023,577,,,,,,,,,197
CrewClothing,CrewClothingPOS,Q8SZJJ9GFPHR8HG2,161A0120359,mc,2023-09-12 15:28:21,BST,Refunded,CDMWVKWJ8KPJDXG2,GBP,44.00,,1.0,GBP,44.00,,0.00,,,,mcpremiumcredit,161A0120359,577,,,,,,,,,161
CrewClothing,CrewClothingPOS,NLJHD5PGJBTP4932,192A0152121,visa,2023-09-12 15:28:25,BST,Settled,B69DLRT3GZ8TJ482,GBP,,13.50,1.0,GBP,,13.44,,0.02,0.01,0.03,visastandarddebit,<auto>,577,,,,,,,,,192
CrewClothing,CrewClothingPOS,QX7HN3PFGVM89VB2,232A0119255,visa,2023-09-12 15:28:28,BST,Settled,LNM7KLNVFWVFZP72,GBP,,80.00,1.0,GBP,,79.60,,0.13,0.03,0.24,visapremiumcredit,<auto>,577,,,,,,,,,232
CrewClothing,CrewClothingPOS,T5XL2GF57H697F32,184A0126465,mc,2023-09-12 15:28:37,BST,Settled,GHQ2J3HTVK3VQ482,GBP,,39.00,1.0,GBP,,38.84,,0.06,0.02,0.08,mcstandarddebit,<auto>,577,,,,,,,,,184
CrewClothing,CrewClothingPOS,TNBF2FVPPC2DPK52,228A0119649,mc,2023-09-12 15:28:59,BST,Settled,TMNKW7SDM29WTRG2,GBP,,60.00,1.0,GBP,,59.69,,0.10,0.03,0.18,mcstandardcredit,<auto>,577,,,,,,,,,228
CrewClothing,CrewClothingPOS,ZQQRHDJDSHBSC2C2,223A0134861,visa,2023-09-12 15:28:59,BST,Settled,K4X2NF8NDT3TLKH2,GBP,,27.00,1.0,GBP,,26.90,,0.04,0.01,0.05,visastandarddebit,<auto>,577,,,,,,,,,223
CrewClothing,CrewClothingPOS,GLLHWQT39LCH2C52,194A0138602,visa,2023-09-12 15:29:00,BST,Settled,BJPFDFXHFR7CC462,GBP,,35.00,1.0,GBP,,34.86,,0.06,0.01,0.07,visastandarddebit,<auto>,577,,,,,,,,,194
CrewClothing,CrewClothingPOS,LFX7XQQRK52H2C52,234A0114392,visa,2023-09-12 15:29:11,BST,Settled,RR3G3GVBGVWXVT32,GBP,,19.60,1.0,GBP,,19.52,,0.03,0.01,0.04,visastandarddebit,<auto>,577,,,,,,,,,234
CrewClothing,CrewClothingPOS,P7SBZ7THKZ2NQPB2,617A0119207,visa,2023-09-12 15:29:16,BST,Settled,V3QZ4B22H6RTJ482,GBP,,21.60,1.0,GBP,,21.52,,0.03,0.01,0.04,visastandarddebit,<auto>,577,,,,,,,,,617
CrewClothing,CrewClothingPOS,B96MMJR5N5FJBFG2,162A0128892,mc,2023-09-12 15:29:22,BST,Settled,V4SKRVM7JWDMM6G2,GBP,,50.00,1.0,GBP,,49.75,,0.08,0.02,0.15,mcpremiumcredit,<auto>,577,,,,,,,,,162
CrewClothing,CrewClothingPOS,LV8NLPCQ77CNWPG2,189A0176270,visa,2023-09-12 15:29:52,BST,Settled,JH79SFXHFR7CC462,GBP,,20.00,1.0,GBP,,19.90,,0.03,0.01,0.06,visastandardcredit,<auto>,577,,,,,,,,,189
CrewClothing,CrewClothingPOS,WW94Z2QHBF8JBFG2,136A0119934,visa,2023-09-12 15:30:15,BST,Settled,B845TLWJ8KPJDXG2,GBP,,55.00,1.0,GBP,,54.78,,0.09,0.02,0.11,visastandarddebit,<auto>,577,,,,,,,,,136
CrewClothing,CrewClothingPOS,TFGML4SP5CZ89VB2,626A0124440,visa,2023-09-12 15:30:19,BST,Settled,TP49BG8NDT3TLKH2,GBP,,51.20,1.0,GBP,,50.95,,0.08,0.02,0.15,visastandardcredit,<auto>,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,W48NJNTDKHCQ4932,182A0156130,visa,2023-09-12 15:30:33,BST,Settled,KZWL5GXHFR7CC462,GBP,,82.00,1.0,GBP,,81.69,,0.13,0.02,0.16,visastandarddebit,<auto>,577,,,,,,,,,182
CrewClothing,CrewClothingPOS,C62ZJZNCW42B7F32,236A0108901,mc,2023-09-12 15:31:25,BST,Settled,SK8LRWM7JWDMM6G2,GBP,,44.00,1.0,GBP,,43.82,,0.07,0.02,0.09,mcstandarddebit,<auto>,577,,,,,,,,,236
CrewClothing,CrewClothingPOS,JDSVR286T46XZP52,625A0116252,visa,2023-09-12 15:31:37,BST,Settled,XP6H8HVBGVWXVT32,GBP,,38.50,1.0,GBP,,38.35,,0.06,0.01,0.08,visastandarddebit,<auto>,577,,,,,,,,,625
CrewClothing,CrewClothingPOS,VC77MFCWRCVPV832,177A0117534,mc,2023-09-12 15:32:27,BST,Settled,KJMM489ZXH7NT6G2,GBP,,20.70,1.0,GBP,,20.62,,0.03,0.01,0.04,mcstandarddebit,<auto>,577,,,,,,,,,177
CrewClothing,CrewClothingPOS,XTZX6NGXW3LJ7XB2,163A0119235,mc,2023-09-12 15:32:35,BST,Settled,S5DBCXM7JWDMM6G2,GBP,,45.00,1.0,GBP,,44.77,,0.07,0.02,0.14,mcstandardcredit,<auto>,577,,,,,,,,,163
CrewClothing,CrewClothingPOS,MHVZDDTKJK5SGHG2,2023-09-12 15:31:36,visa,2023-09-12 15:32:36,BST,Settled,RPCKQC22H6RTJ482,GBP,,50.00,1.0,GBP,,49.80,,0.08,0.02,0.10,visastandarddebit,<auto>,577,,,,,,,,,166
CrewClothing,CrewClothingPOS,CD69FGMNHXMSC2C2,608A0113293,mc,2023-09-12 15:32:39,BST,Settled,VJGGDXM7JWDMM6G2,GBP,,24.30,1.0,GBP,,24.20,,0.04,0.01,0.05,mcstandarddebit,<auto>,577,,,,,,,,,608
CrewClothing,CrewClothingPOS,DH6ZWH255DF29C32,228A0119650,visa,2023-09-12 15:33:14,BST,Settled,GK55QH8NDT3TLKH2,GBP,,152.00,1.0,GBP,,151.43,,0.24,0.03,0.30,visapremiumdebit,<auto>,577,,,,,,,,,228
CrewClothing,CrewClothingPOS,FMMTRPCPB3GZ2C32,170A0120267,mc,2023-09-12 15:33:51,BST,Settled,QHNZ54HSFC8X3SG2,GBP,,130.00,1.0,GBP,,129.35,,0.21,0.05,0.39,mcpremiumcredit,<auto>,577,,,,,,,,,170
CrewClothing,CrewClothingPOS,NC8DZFQBCCGGX632,113A0202626,mc,2023-09-12 15:33:54,BST,Settled,LXJRLNWJ8KPJDXG2,GBP,,32.40,1.0,GBP,,32.27,,0.05,0.02,0.06,mcstandarddebit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,PJ6KT96QXNFNTM52,212A0120317,visa,2023-09-12 15:33:54,BST,Settled,NRD83J8NDT3TLKH2,GBP,,44.00,1.0,GBP,,43.83,,0.07,0.01,0.09,visastandarddebit,<auto>,577,,,,,,,,,212
CrewClothing,CrewClothingPOS,K58PDBXR8GDNQPB2,606A0119879,mc,2023-09-12 15:34:17,BST,Settled,BSCPZ89ZXH7NT6G2,GBP,,69.00,1.0,GBP,,68.65,,0.11,0.03,0.21,mcstandardcredit,<auto>,577,,,,,,,,,606
CrewClothing,CrewClothingPOS,WNQ5FN678HSFQ632,619A0107603,mc,2023-09-12 15:34:19,BST,Refunded,FC687ZM7JWDMM6G2,GBP,51.60,,1.0,GBP,51.60,,0.00,,,,mcpremiumcredit,619A0107603,577,,,,,,,,,619
CrewClothing,CrewClothingPOS,W9BCKSPN3ZNWRP52,151A0160515,visa,2023-09-12 15:34:46,BST,Settled,SLX3HJ8NDT3TLKH2,GBP,,79.40,1.0,GBP,,79.09,,0.13,0.02,0.16,visastandarddebit,<auto>,577,,,,,,,,,151
CrewClothing,CrewClothingPOS,KWG3GMKK98QHBFG2,212A0120318,visa,2023-09-12 15:35:46,BST,Settled,TV2Z4QNVFWVFZP72,GBP,,15.00,1.0,GBP,,14.94,,0.02,0.01,0.03,visastandarddebit,<auto>,577,,,,,,,,,212
CrewClothing,CrewClothingPOS,NDDX668S3ZBR8HG2,151A0160516,visa,2023-09-12 15:35:52,BST,Settled,BF97CF22H6RTJ482,GBP,,19.60,1.0,GBP,,19.52,,0.03,0.01,0.04,visastandarddebit,<auto>,577,,,,,,,,,151
CrewClothing,CrewClothingPOS,TPQDF7WZSRB99VB2,181A0114140,mc,2023-09-12 15:36:09,BST,Settled,NM6ZV99ZXH7NT6G2,GBP,,49.00,1.0,GBP,,48.75,,0.08,0.02,0.15,mcstandardcredit,<auto>,577,,,,,,,,,181
CrewClothing,CrewClothingPOS,DDD95MR4RZHTF232,223A0134862,mc,2023-09-12 15:36:33,BST,Settled,LMS94GBRRXVH6XG2,GBP,,31.50,1.0,GBP,,31.37,,0.05,0.02,0.06,mcstandarddebit,<auto>,577,,,,,,,,,223
CrewClothing,CrewClothingPOS,XB5K9LBVSX65Q4C2,604A0143774,visa,2023-09-12 15:36:45,BST,Settled,TMV6GK8NDT3TLKH2,GBP,,22.00,1.0,GBP,,21.91,,0.04,0.01,0.04,visastandarddebit,<auto>,577,,,,,,,,,604
CrewClothing,CrewClothingPOS,SDFLSVT39LCH2C52,185A0124811,visa,2023-09-12 15:36:59,BST,Settled,PJNGVF22H6RTJ482,GBP,,34.00,1.0,GBP,,33.87,,0.05,0.01,0.07,visastandarddebit,<auto>,577,,,,,,,,,185
CrewClothing,CrewClothingPOS,KWQD3DXR8GDNQPB2,195A0116010,visa,2023-09-12 15:37:35,BST,Settled,M9MKLB9ZXH7NT6G2,GBP,,90.00,1.0,GBP,,89.66,,0.14,0.02,0.18,visastandarddebit,<auto>,577,,,,,,,,,195
CrewClothing,CrewClothingPOS,PM846LF57H697F32,149A0121438,visa,2023-09-12 15:37:44,BST,Settled,B3SG5XT3GZ8TJ482,GBP,,145.00,1.0,GBP,,144.45,,0.23,0.03,0.29,visastandarddebit,<auto>,577,,,,,,,,,149
CrewClothing,CrewClothingPOS,TPDPKR7BW23CHK52,170A0120268,visa,2023-09-12 15:37:55,BST,Settled,SV374SGXV3RRDKH2,GBP,,61.00,1.0,GBP,,60.76,,0.10,0.02,0.12,visastandarddebit,<auto>,577,,,,,,,,,170
CrewClothing,CrewClothingPOS,SRCHR99X8R7CHK52,631A0106505,visa,2023-09-12 15:38:06,BST,Settled,W4ZT8RNVFWVFZP72,GBP,,18.00,1.0,GBP,,17.92,,0.03,0.01,0.04,visapremiumdebit,<auto>,577,,,,,,,,,631
CrewClothing,CrewClothingPOS,QDN8LJ243X7KFXB2,113A0202627,mc,2023-09-12 15:38:16,BST,Settled,L8QQWGBRRXVH6XG2,GBP,,24.00,1.0,GBP,,23.88,,0.04,0.01,0.07,mcsuperpremiumcredit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,ZLBLD27ZQ6DPV832,133A0140543,visa,2023-09-12 15:38:18,BST,Settled,CWK962FJ2N2J8HH2,GBP,,29.40,1.0,GBP,,29.28,,0.05,0.01,0.06,visastandarddebit,<auto>,577,,,,,,,,,133
CrewClothing,CrewClothingPOS,JMGW4N9S6TBXZP52,131A0119117,mc,2023-09-12 15:38:19,BST,Settled,F4QSB6HSFC8X3SG2,GBP,,59.00,1.0,GBP,,58.70,,0.09,0.03,0.18,mcpremiumcredit,<auto>,577,,,,,,,,,131
CrewClothing,CrewClothingPOS,LV74VX3NZ9T73VB2,190A0125593,visa,2023-09-12 15:38:55,BST,Settled,Z8RGSLVBGVWXVT32,GBP,,35.00,1.0,GBP,,34.86,,0.06,0.01,0.07,visastandarddebit,<auto>,577,,,,,,,,,190
CrewClothing,CrewClothingPOS,HN2KMNG92LTNXPB2,604A0143775,visa,2023-09-12 15:39:13,BST,Settled,S863DLXHFR7CC462,GBP,,46.60,1.0,GBP,,46.42,,0.07,0.02,0.09,visastandarddebit,<auto>,577,,,,,,,,,604
CrewClothing,CrewClothingPOS,VC48QN9S6TBXZP52,194A0138603,visa,2023-09-12 15:39:24,BST,Settled,QNJ8JB2BH8TJGHH2,GBP,,50.00,1.0,GBP,,49.80,,0.08,0.02,0.10,visastandarddebit,<auto>,577,,,,,,,,,194
CrewClothing,CrewClothingPOS,RK57FLVPPC2DPK52,232A0119256,visa,2023-09-12 15:39:32,BST,Settled,W6KGXRNVFWVFZP72,GBP,,90.00,1.0,GBP,,89.66,,0.14,0.02,0.18,visastandarddebit,<auto>,577,,,,,,,,,232
CrewClothing,CrewClothingPOS,SP4V7KCWRCVPV832,603A0114075,mc,2023-09-12 15:39:38,BST,Settled,GV4NR3N7JWDMM6G2,GBP,,40.00,1.0,GBP,,39.80,,0.06,0.02,0.12,mcstandardcredit,<auto>,577,,,,,,,,,603
CrewClothing,CrewClothingPOS,PVBJV85KVQMFQ632,189A0176271,visa,2023-09-12 15:39:54,BST,Settled,V8M3QHBRRXVH6XG2,GBP,,69.50,1.0,GBP,,69.16,,0.11,0.02,0.21,visapremiumcredit,<auto>,577,,,,,,,,,189
CrewClothing,CrewClothingPOS,GDJ8JX6BTNMTM232,151A0160517,mc,2023-09-12 15:40:06,BST,Settled,MGBQ49HTVK3VQ482,GBP,,31.50,1.0,GBP,,31.34,,0.05,0.02,0.09,mcpremiumcredit,<auto>,577,,,,,,,,,151
CrewClothing,CrewClothingPOS,BRTCL9B2WV3J7XB2,626A0124441,visa,2023-09-12 15:40:10,BST,Settled,NNTR33FJ2N2J8HH2,GBP,,28.00,1.0,GBP,,27.87,,0.04,0.01,0.08,visapremiumcredit,<auto>,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,DX28BGP58FTG2C52,177A0117535,visa,2023-09-12 15:40:18,BST,Settled,MHNJ8TGXV3RRDKH2,GBP,,55.00,1.0,GBP,,54.78,,0.09,0.02,0.11,visastandarddebit,<auto>,577,,,,,,,,,177
CrewClothing,CrewClothingPOS,MGZ57HGJKBHVM232,625A0116253,mc,2023-09-12 15:41:10,BST,Settled,V7RLJ4N7JWDMM6G2,GBP,,36.00,1.0,GBP,,35.81,,0.06,0.02,0.11,mcpremiumcredit,<auto>,577,,,,,,,,,625
CrewClothing,CrewClothingPOS,NXNSZ9WZSRB99VB2,617A0119208,mc,2023-09-12 15:41:13,BST,Settled,CTFJK4N7JWDMM6G2,GBP,,55.00,1.0,GBP,,54.78,,0.09,0.02,0.11,mcstandarddebit,<auto>,577,,,,,,,,,617
CrewClothing,CrewClothingPOS,TFTRD9SP5CZ89VB2,2023-09-12 15:39:02,mc,2023-09-12 15:41:22,BST,Refunded,KKXC2J22H6RTJ482,GBP,18.90,,1.0,GBP,18.90,,0.00,,,,mcstandarddebit,2023-09-12 15:39:02,577,,,,,,,,,133
CrewClothing,CrewClothingPOS,Q5LM74DGRBSRC2C2,167A0123564,mc,2023-09-12 15:41:23,BST,Settled,HBRKRTGXV3RRDKH2,GBP,,65.00,1.0,GBP,,64.67,,0.10,0.03,0.20,mcpremiumcredit,<auto>,577,,,,,,,,,167
CrewClothing,CrewClothingPOS,PFXX3K7JDCH3CH52,166A0133123,visa,2023-09-12 15:41:32,BST,Settled,W2PBRM8NDT3TLKH2,GBP,,99.00,1.0,GBP,,98.62,,0.16,0.02,0.20,visastandarddebit,<auto>,577,,,,,,,,,166
CrewClothing,CrewClothingPOS,DDJ8V5HRJ7C97F32,604A0143776,mc,2023-09-12 15:41:39,BST,Settled,TGPS5NVBGVWXVT32,GBP,,12.00,1.0,GBP,,11.93,,0.02,0.01,0.04,mcpremiumcredit,<auto>,577,,,,,,,,,604
CrewClothing,CrewClothingPOS,CQ3DQWZRWHWMTM52,151A0160518,mc,2023-09-12 15:42:15,BST,Settled,LJMC6BHTVK3VQ482,GBP,,82.10,1.0,GBP,,81.78,,0.13,0.03,0.16,mcstandarddebit,<auto>,577,,,,,,,,,151
CrewClothing,CrewClothingPOS,Z7W2MGB5DPSBFF32,113A0202628,mc,2023-09-12 15:42:30,BST,Settled,HKB375N7JWDMM6G2,GBP,,19.60,1.0,GBP,,19.50,,0.03,0.01,0.06,mcpremiumcredit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,K4VS9QCZB5JNXPB2,212A0120319,visa,2023-09-12 15:42:51,BST,Settled,ZLFRKTNVFWVFZP72,GBP,,59.00,1.0,GBP,,58.77,,0.09,0.02,0.12,visastandarddebit,<auto>,577,,,,,,,,,212
CrewClothing,CrewClothingPOS,JFJ2M9C4RFNR8HG2,131A0119118,mc,2023-09-12 15:42:58,BST,Settled,TKJ58F9ZXH7NT6G2,GBP,,90.00,1.0,GBP,,89.55,,0.14,0.04,0.27,mcpremiumcredit,<auto>,577,,,,,,,,,131
CrewClothing,CrewClothingPOS,SS3ZCMMNHXMSC2C2,231A0118637,mc,2023-09-12 15:43:00,BST,Settled,C6DL8F9ZXH7NT6G2,GBP,,45.60,1.0,GBP,,45.42,,0.07,0.02,0.09,mcstandarddebit,<auto>,577,,,,,,,,,231
CrewClothing,CrewClothingPOS,D8QCR9C4RFNR8HG2,166A0133124,mc,2023-09-12 15:43:10,BST,Settled,QKF6J5N7JWDMM6G2,GBP,,144.00,1.0,GBP,,143.29,,0.23,0.05,0.43,mcpremiumcredit,<auto>,577,,,,,,,,,166
CrewClothing,CrewClothingPOS,P7C2F7L38NN97F32,193A0155913,visa,2023-09-12 15:43:39,BST,Settled,J56HSN8NDT3TLKH2,GBP,,28.00,1.0,GBP,,27.89,,0.04,0.01,0.06,visastandarddebit,<auto>,577,,,,,,,,,193
CrewClothing,CrewClothingPOS,KBK7HCB2WV3J7XB2,232A0119257,mc,2023-09-12 15:43:52,BST,Settled,J4RV29HSFC8X3SG2,GBP,,41.25,1.0,GBP,,41.08,,0.07,0.02,0.08,mcstandarddebit,<auto>,577,,,,,,,,,232
CrewClothing,CrewClothingPOS,SJKTTRF7DGZH8C52,183A0160059,visa,2023-09-12 15:43:52,BST,Settled,MBRV29HSFC8X3SG2,GBP,,12.60,1.0,GBP,,12.54,,0.02,0.01,0.03,visastandarddebit,<auto>,577,,,,,,,,,183
CrewClothing,CrewClothingPOS,SX7MPK8L2HC83VB2,188A0118820,visa,2023-09-12 15:44:18,BST,Settled,T6K7VKBRRXVH6XG2,GBP,,90.00,1.0,GBP,,89.66,,0.14,0.02,0.18,visastandarddebit,<auto>,577,,,,,,,,,188
CrewClothing,CrewClothingPOS,W68N2SR5N5FJBFG2,189A0176273,mc,2023-09-12 15:44:25,BST,Settled,KXP6XF9ZXH7NT6G2,GBP,,40.50,1.0,GBP,,40.30,,0.06,0.02,0.12,mcsuperpremiumcredit,<auto>,577,,,,,,,,,189
CrewClothing,CrewClothingPOS,LSL9L2V39LCH2C52,234A0114393,visa,2023-09-12 15:44:46,BST,Refunded,S2JLNK22H6RTJ482,GBP,36.00,,1.0,GBP,36.00,,0.00,,,,visastandarddebit,234A0114393,577,,,,,,,,,234
CrewClothing,CrewClothingPOS,HZNJB6L268HSC2C2,196A0120909,visa,2023-09-12 15:44:58,BST,Settled,S9GB7LBRRXVH6XG2,GBP,,135.00,1.0,GBP,,134.48,,0.22,0.03,0.27,visastandarddebit,<auto>,577,,,,,,,,,196
CrewClothing,CrewClothingPOS,KWSH5XCPB3GZ2C32,183A0160060,visa,2023-09-12 15:45:27,BST,Refunded,C88PGF2BH8TJGHH2,GBP,38.50,,1.0,GBP,38.50,,0.00,,,,visastandarddebit,183A0160060,577,,,,,,,,,183
CrewClothing,CrewClothingPOS,NDQD2WPZ5HX3KH52,626A0124442,mc,2023-09-12 15:45:36,BST,Settled,DSRCWVNVFWVFZP72,GBP,,85.20,1.0,GBP,,84.86,,0.14,0.03,0.17,mcstandarddebit,<auto>,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,WLZMBM48PV53CH52,164A0135315,mc,2023-09-12 15:45:46,BST,Settled,MWMW4JSDM29WTRG2,GBP,,55.00,1.0,GBP,,54.78,,0.09,0.02,0.11,mcstandarddebit,<auto>,577,,,,,,,,,164
CrewClothing,CrewClothingPOS,DZZHRQBVSX65Q4C2,617A0119209,visa,2023-09-12 15:45:51,BST,Settled,SMWJVP8NDT3TLKH2,GBP,,61.20,1.0,GBP,,60.90,,0.10,0.02,0.18,visapremiumcredit,<auto>,577,,,,,,,,,617
CrewClothing,CrewClothingPOS,P926G6V52RPJFXB2,2023-09-12 15:45:04,mc,2023-09-12 15:46:02,BST,Settled,HCK95WNVFWVFZP72,GBP,,35.00,1.0,GBP,,34.81,,0.06,0.02,0.11,mcsuperpremiumcredit,<auto>,577,,,,,,,,,154
CrewClothing,CrewClothingPOS,B9DNRSNTXN3JBFG2,118A0121675,visa,2023-09-12 15:46:04,BST,Settled,FZ5NPPXHFR7CC462,GBP,,31.20,1.0,GBP,,31.08,,0.05,0.01,0.06,visastandarddebit,<auto>,577,,,,,,,,,118
CrewClothing,CrewClothingPOS,FBRZRH92N5RNTM52,184A0126466,mc,2023-09-12 15:46:06,BST,Settled,DB37RG9ZXH7NT6G2,GBP,,32.00,1.0,GBP,,31.87,,0.05,0.02,0.06,mcstandarddebit,<auto>,577,,,,,,,,,184
CrewClothing,CrewClothingPOS,FJFMKRR4RZHTF232,108A0110509,mc,2023-09-12 15:46:06,BST,Settled,RQBSQLBRRXVH6XG2,GBP,,154.00,1.0,GBP,,153.38,,0.25,0.06,0.31,mcstandarddebit,<auto>,577,,,,,,,,,108
CrewClothing,CrewClothingPOS,VF968C8S3ZBR8HG2,173A0127346,visa,2023-09-12 15:46:06,BST,Settled,MW25QPXHFR7CC462,GBP,,59.00,1.0,GBP,,58.77,,0.09,0.02,0.12,visastandarddebit,<auto>,577,,,,,,,,,173
