Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Payment Method Variant,Modification Merchant Reference,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Merchant Order Reference,Store
CrewClothing,CrewClothingWebsite,TD6KFNR4N5FJBFG2,17124282-230911124904-4722,visa,2023-09-11 14:57:48,BST,Settled,JNLMZR7DSSQ29C32,GBP,,40.95,1,GBP,,40.10,,0.07,0.02,0.76,visacorporatecredit,8260809X7791576,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,R6MJZ8GHC7J83VB2,16965903-230820093113-8148,mc,2023-09-11 15:01:05,BST,Refunded,LZZ6GM2R8GDNQPB2,GBP,46.00,,1,GBP,46.00,,,,,,mcsuperpremiumcredit,8261296X7792140,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,X95R3SDS7GDNQPB2,16944923-230812215148-29197,visa_applepay,2023-09-11 15:01:05,BST,Refunded,JJNXZ3CFXJGTK2C2,GBP,32.00,,1,GBP,32.00,,,,,,visa_applepay,8261294X7792139,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,SPG45RWPC7J83VB2,16834904-230827150305-92321,mc,2023-09-11 15:01:05,BST,Refunded,LQ8DT4KZVMNNWPG2,GBP,24.00,,1,GBP,24.00,,,,,,mcpremiumcredit,8261293X7792138,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,S2K898VTRSQ29C32,16691437-230826145859-63626,mc,2023-09-11 15:01:08,BST,Refunded,HMVRNHZXSRB99VB2,GBP,25.20,,1,GBP,25.20,,,,,,mcstandarddebit,8261312X7792145,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,LM7XBV9J7HSFQ632,16773864-230822135706-15130,visa_applepay,2023-09-11 15:01:09,BST,Refunded,QV5JV4KZVMNNWPG2,GBP,39.10,,1,GBP,39.10,,,,,,visa_applepay,8261304X7792142,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,F5WHWMNZCNDKFXB2,16815665-230820211739-64370,mc,2023-09-11 15:01:09,BST,Refunded,HXNB34CFXJGTK2C2,GBP,22.50,,1,GBP,22.50,,,,,,mcstandarddebit,8261300X7792141,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,T5JJVDC5SSQ29C32,17059970-230903225714-21890,visa,2023-09-11 15:03:09,BST,Refunded,RJP6VT6949PDPK52,GBP,26.10,,1,GBP,26.10,,,,,,visapremiumcredit,8261326X7792154,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,X9BW6QB3C8XZ2C32,17025407-230825135434-13289,mc,2023-09-11 15:03:09,BST,Refunded,LKHM8DQ77KXMMM52,GBP,22.50,,1,GBP,22.50,,,,,,mcpremiumcredit,8261320X7792148,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,T5JJVDC5SSQ29C32,17059970-230903225714-21890,visa,2023-09-11 15:03:09,BST,Refunded,KGC2P32KJDM4KH52,GBP,26.10,,1,GBP,26.10,,,,,,visapremiumcredit,8261324X7792152,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,T5JJVDC5SSQ29C32,17059970-230903225714-21890,visa,2023-09-11 15:03:10,BST,Refunded,GZDKF6WWQF2XRP52,GBP,26.10,,1,GBP,26.10,,,,,,visapremiumcredit,8261323X7792151,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,T5JJVDC5SSQ29C32,17059970-230903225714-21890,visa,2023-09-11 15:03:10,BST,Refunded,Z74C3NCZM5RNTM52,GBP,26.10,,1,GBP,26.10,,,,,,visapremiumcredit,8261321X7792149,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,T5JJVDC5SSQ29C32,17059970-230903225714-21890,visa,2023-09-11 15:03:10,BST,Refunded,RZQ83LKHMNVCHK52,GBP,26.10,,1,GBP,26.10,,,,,,visapremiumcredit,8261325X7792153,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,C2XZC32P7HSFQ632,17046177-230827202021-37545,mc,2023-09-11 15:04:59,BST,Refunded,ZQVT4XH5JFJ5Q4C2,GBP,75.60,,1,GBP,75.60,,,,,,mcstandardcredit,8261340X7792167,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,VM76SRF5C8XZ2C32,17047612-230827222328-28146,visa,2023-09-11 15:06:04,BST,Refunded,DZVQNZMJP27PXPB2,GBP,27.90,,1,GBP,27.90,,,,,,visastandarddebit,8261342X7792170,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,LM5RBFJBVMNNWPG2,16974551-230821093939-41238,mc,2023-09-11 15:06:04,BST,Refunded,QTC4GWW7G3VMPPG2,GBP,31.50,,1,GBP,31.50,,,,,,mcpremiumcredit,8261341X7792169,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,LM5RBFJBVMNNWPG2,16974551-230821093939-41238,mc,2023-09-11 15:06:04,BST,Refunded,VHG3VP2R8GDNQPB2,GBP,22.50,,1,GBP,22.50,,,,,,mcpremiumcredit,8261341X7792168,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,Q2ZP7HMNB8XZ2C32,16949671-230813154624-12970,visa,2023-09-11 15:07:01,BST,Refunded,V2KGQ7KZVMNNWPG2,GBP,26.00,,1,GBP,26.00,,,,,,visastandarddebit,8261344X7792172,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,LZVPMLNQF3VMPPG2,16320586-230827200317-93631,mc,2023-09-11 15:07:01,BST,Refunded,TTZM62NJP27PXPB2,GBP,75.60,,1,GBP,75.60,,,,,,mcstandardcredit,8261343X7792171,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,P4LSLTJBW42B7F32,17125631-230911084549-54197,visa,2023-09-11 15:07:56,BST,Settled,ZQDHZLZXSRB99VB2,GBP,,32.62,1,GBP,,32.48,,0.05,0.02,0.07,visastandarddebit,8259816X7790383,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,STVPBJHWCNDKFXB2,16930039-230818105031-20916,visa,2023-09-11 15:07:58,BST,Refunded,F3NR7F6PDNDKFXB2,GBP,36.00,,1,GBP,36.00,,,,,,visastandarddebit,8261345X7792173,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ZLSLFGPM8GDNQPB2,16830952-230907215153-75749,visa,2023-09-11 15:11:08,BST,Settled,B4PH6LJP72TXZP52,GBP,,63.90,1,GBP,,63.64,,0.10,0.03,0.13,visastandarddebit,8249641X7781737,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,KZMMRC7VVMNNWPG2,16750924-230907211954-46734,visa,2023-09-11 15:11:08,BST,Settled,JVBSCBWWQF2XRP52,GBP,,54.90,1,GBP,,54.67,,0.09,0.03,0.11,visastandarddebit,8249595X7781708,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,SJ3KP3SNCPSBFF32,17057544-230829163422-83757,mc,2023-09-11 15:11:10,BST,Refunded,TFFK7JQ77KXMMM52,GBP,33.00,,1,GBP,33.00,,,,,,mcstandardcredit,8261351X7792180,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,C6TGG3MN7HSFQ632,17039559-230827094852-22532,mc,2023-09-11 15:11:11,BST,Refunded,R9D48LJP72TXZP52,GBP,18.00,,1,GBP,18.00,,,,,,mcsuperpremiumcredit,8261350X7792179,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,C6TGG3MN7HSFQ632,17039559-230827094852-22532,mc,2023-09-11 15:11:11,BST,Refunded,T6KB3QKHMNVCHK52,GBP,34.20,,1,GBP,34.20,,,,,,mcsuperpremiumcredit,8261350X7792178,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,BNN8F9PTWJGTK2C2,16986167-230825042320-59799,visa,2023-09-11 15:11:12,BST,Refunded,H6XJ3QKHMNVCHK52,GBP,21.75,,1,GBP,21.75,,,,,,visastandarddebit,8261347X7792175,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,XRTDN4D68GDNQPB2,17014706-230824005249-56099,visa,2023-09-11 15:11:12,BST,Refunded,XMXJ3QKHMNVCHK52,GBP,51.75,,1,GBP,51.75,,,,,,visastandardcredit,8261346X7792174,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,W3KNZXPJ8XNQ4932,17106408-230907215946-56269,paywithgoogle,2023-09-11 15:11:19,BST,Settled,QX7B4SCZM5RNTM52,GBP,,102.80,1,GBP,,102.25,,0.16,0.08,0.31,mcpremiumcredit,8249644X7781740,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,RSZBCGM4G3VMPPG2,17097610-230907223951-80992,mc,2023-09-11 15:11:19,BST,Settled,G68RJC3CX2PH2C52,GBP,,43.20,1,GBP,,42.82,,0.07,0.18,0.13,mcstandardcredit,8249710X7781784,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,HHJZZBFJHXMSC2C2,17106560-230907223243-41208,visa,2023-09-11 15:11:19,BST,Settled,FKWL9JQ77KXMMM52,GBP,,55.80,1,GBP,,55.57,,0.09,0.03,0.11,visastandarddebit,8249708X7781782,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,RCG89B34D7J83VB2,17106441-230907220927-15321,mc,2023-09-11 15:11:19,BST,Settled,PZ9DWZ6949PDPK52,GBP,,45.90,1,GBP,,45.68,,0.07,0.06,0.09,mcstandarddebit,8249664X7781757,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,QT6J5X62JFJ5Q4C2,16873077-230907220842-81109,visa,2023-09-11 15:11:19,BST,Settled,CNBDWZ6949PDPK52,GBP,,74.70,1,GBP,,74.40,,0.12,0.03,0.15,visastandarddebit,8249656X7781749,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,V9BMCQX77KLH4FG2,17073194-230907230614-64744,visa,2023-09-11 15:11:21,BST,Settled,PWZVKC3CX2PH2C52,GBP,,103.50,1,GBP,,103.08,,0.17,0.04,0.21,visastandarddebit,8249760X7781810,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WV3Q5JL83TP4J4C2,17106684-230907225736-17607,mc_applepay,2023-09-11 15:11:21,BST,Settled,C4N7XWDR3SS3CH52,GBP,,95.00,1,GBP,,94.48,,0.15,0.08,0.29,mc_applepay,8249747X7781804,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,VD3HKKJ2JFJ5Q4C2,17107122-230908072043-40400,mc_applepay,2023-09-11 15:11:22,BST,Settled,CPXVBW2T72HSGHG2,GBP,,140.00,1,GBP,,139.39,,0.22,0.11,0.28,mc_applepay,8249990X7781973,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,LLJXZLKSW3LJ7XB2,17107101-230908071556-35485,visa_applepay,2023-09-11 15:11:22,BST,Settled,LZ97CJQ77KXMMM52,GBP,,73.35,1,GBP,,72.98,,0.12,0.03,0.22,visa_applepay,8249986X7781969,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,GKBVZ9J2JFJ5Q4C2,17107070-230908070521-65258,mc_applepay,2023-09-11 15:11:22,BST,Settled,TC2LJBWWQF2XRP52,GBP,,92.10,1,GBP,,91.70,,0.15,0.07,0.18,mc_applepay,8249950X7781929,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,FKWM52FZCPSBFF32,17107071-230908070144-6242,visa,2023-09-11 15:11:22,BST,Settled,Z36L6SCZM5RNTM52,GBP,,58.30,1,GBP,,58.06,,0.09,0.03,0.12,visastandarddebit,8249935X7781908,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,NDWHFDK2JFJ5Q4C2,17106965-230908080728-28823,visa,2023-09-11 15:11:23,BST,Settled,NRR2DW2T72HSGHG2,GBP,,150.30,1,GBP,,149.71,,0.24,0.05,0.30,visastandarddebit,8250143X7782160,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,KL9HZHDBXJGTK2C2,17107279-230908080043-35707,mc,2023-09-11 15:11:31,BST,Settled,MHFX7SCZM5RNTM52,GBP,,140.40,1,GBP,,139.64,,0.22,0.12,0.42,mcsuperpremiumcredit,8250122X7782121,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,VBQ5FN2VSRB99VB2,16058745-230908074722-3196,mc_applepay,2023-09-11 15:11:32,BST,Settled,H3K4V72KJDM4KH52,GBP,,53.10,1,GBP,,52.81,,0.08,0.05,0.16,mc_applepay,8250086X7782078,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,S7V4857K8XNQ4932,17107963-230908103404-28975,mc,2023-09-11 15:11:32,BST,Settled,KQBH327949PDPK52,GBP,,59.40,1,GBP,,59.11,,0.10,0.07,0.12,mcstandarddebit,8250721X7782886,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,PPCRFLMDKBHVM232,17069813-230908092810-81929,visa_applepay,2023-09-11 15:11:32,BST,Settled,SKNPFJQ77KXMMM52,GBP,,48.95,1,GBP,,48.70,,0.08,0.02,0.15,visa_applepay,8250403X7782533,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,NFDN7QF4D7J83VB2,16427308-230908080758-95616,mc,2023-09-11 15:11:32,BST,Settled,KFDKV72KJDM4KH52,GBP,,37.80,1,GBP,,37.57,,0.06,0.06,0.11,mcstandardcredit,8250144X7782161,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,HJLC8S6VSRB99VB2,17108210-230908114450-49258,mc,2023-09-11 15:11:33,BST,Settled,V3GBGW2T72HSGHG2,GBP,,63.90,1,GBP,,63.54,,0.10,0.07,0.19,mcstandardcredit,8251006X7783238,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,SHQLM632N5FJBFG2,17108284-230908114016-59433,mc,2023-09-11 15:11:34,BST,Settled,Q44MMMF3RFNR8HG2,GBP,,105.60,1,GBP,,105.04,,0.17,0.07,0.32,mcstandardcredit,8250949X7783178,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,DC5NTN2TN3MGX632,17108137-230908105428-26657,visa_applepay,2023-09-11 15:11:42,BST,Settled,WGLGQC3CX2PH2C52,GBP,,78.00,1,GBP,,77.69,,0.12,0.03,0.16,visa_applepay,8250792X7782982,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,TPFT59KBXJGTK2C2,17108565-230908123521-13949,visa,2023-09-11 15:11:43,BST,Settled,FMLGHW2T72HSGHG2,GBP,,49.50,1,GBP,,49.30,,0.08,0.02,0.10,visastandarddebit,8251279X7783567,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,Q289DRF9SSQ29C32,16619140-230908122011-32074,mc,2023-09-11 15:11:44,BST,Settled,M8H3Z72KJDM4KH52,GBP,,63.90,1,GBP,,63.54,,0.10,0.07,0.19,mcpremiumcredit,8251197X7783457,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,XMRQKDJBXJGTK2C2,17031135-230908114458-78152,visa,2023-09-11 15:11:44,BST,Settled,MQVCCSCZM5RNTM52,GBP,,246.60,1,GBP,,245.38,,0.39,0.09,0.74,visapremiumcredit,8251011X7783242,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,BKXRT58VSRB99VB2,17108648-230908130205-75235,visa,2023-09-11 15:11:45,BST,Settled,CGRV627949PDPK52,GBP,,60.30,1,GBP,,60.05,,0.10,0.03,0.12,visastandarddebit,8251354X7783657,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,JF92VMFLDNDKFXB2,17108772-230908134256-81590,mc,2023-09-11 15:12:10,BST,Settled,DRL2827949PDPK52,GBP,,344.70,1,GBP,,343.25,,0.55,0.21,0.69,mcstandarddebit,8251527X7783880,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,D4DNTTVHC8XZ2C32,16673144-230908143457-83955,visa_applepay,2023-09-11 15:12:14,BST,Settled,Q6B8NW2T72HSGHG2,GBP,,50.35,1,GBP,,50.15,,0.08,0.02,0.10,visa_applepay,8251784X7784179,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,HW53FXJ87KLH4FG2,16971692-230908143600-39674,mc,2023-09-11 15:12:15,BST,Settled,GH6T582KJDM4KH52,GBP,,162.90,1,GBP,,162.02,,0.26,0.13,0.49,mcpremiumcredit,8251779X7784174,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ZZ8SBR693TP4J4C2,17103713-230908142958-46504,visa,2023-09-11 15:12:16,BST,Settled,R2G3ZC3CX2PH2C52,GBP,,62.10,1,GBP,,61.85,,0.10,0.03,0.12,visastandarddebit,8251755X7784144,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,QGN582VSW3LJ7XB2,17109242-230908151510-75196,mc,2023-09-11 15:12:16,BST,Settled,TCKZPLJP72TXZP52,GBP,,65.70,1,GBP,,65.32,,0.11,0.07,0.20,mcpremiumcredit,8251958X7784342,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,CHJ76LCK8XNQ4932,16844073-230908145000-26963,mc,2023-09-11 15:12:16,BST,Settled,FFHLCXDR3SS3CH52,GBP,,184.70,1,GBP,,183.22,,0.30,0.63,0.55,mcstandardcredit,8251832X7784224,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,Q4Z8GHP4D7J83VB2,17003562-230908153249-43687,paywithgoogle,2023-09-11 15:12:18,BST,Settled,W7X2RJQ77KXMMM52,GBP,,139.50,1,GBP,,138.95,,0.22,0.05,0.28,visastandarddebit,8251994X7784380,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,QZ54H8L38HSFQ632,17109319-230908153134-95221,visa_applepay,2023-09-11 15:12:18,BST,Settled,MJZ2XMF3RFNR8HG2,GBP,,59.40,1,GBP,,59.09,,0.10,0.03,0.18,visa_applepay,8251992X7784378,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,LXRK9NCVSRB99VB2,16871485-230908162411-46150,visa_applepay,2023-09-11 15:12:21,BST,Settled,D579SLJP72TXZP52,GBP,,195.00,1,GBP,,194.03,,0.31,0.07,0.59,visa_applepay,8252131X7784512,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,KP6V4X95G3VMPPG2,17099660-230908162029-96753,visa,2023-09-11 15:12:21,BST,Settled,FXLHSLJP72TXZP52,GBP,,258.30,1,GBP,,257.29,,0.41,0.08,0.52,visastandarddebit,8252129X7784510,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,RT26QN48W42B7F32,17107697-230908153423-13905,visa,2023-09-11 15:12:21,BST,Settled,K28FZMF3RFNR8HG2,GBP,,150.30,1,GBP,,149.55,,0.24,0.06,0.45,visapremiumcredit,8252011X7784400,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,S49C7DB5G3VMPPG2,17109556-230908164555-48285,visa_applepay,2023-09-11 15:12:23,BST,Settled,PLLP4D3CX2PH2C52,GBP,,217.95,1,GBP,,216.87,,0.35,0.08,0.65,visa_applepay,8252187X7784568,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,FTHFC84KHXMSC2C2,17109624-230908163848-99214,mc,2023-09-11 15:12:24,BST,Settled,K7MB2NF3RFNR8HG2,GBP,,24.30,1,GBP,,24.16,,0.04,0.05,0.05,mcstandarddebit,8252165X7784554,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,STWV5HFK8XNQ4932,16924846-230908163842-18795,mc_applepay,2023-09-11 15:12:24,BST,Settled,SFGPNSCZM5RNTM52,GBP,,164.35,1,GBP,,163.47,,0.26,0.13,0.49,mc_applepay,8252163X7784552,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,GBX2LRWDKBHVM232,17109819-230908171718-60406,mc,2023-09-11 15:12:33,BST,Settled,BL46VW2T72HSGHG2,GBP,,174.00,1,GBP,,173.23,,0.28,0.14,0.35,mcstandarddebit,8252260X7784621,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,JR3GPPSRRCVPV832,17109731-230908170804-48413,visa_applepay,2023-09-11 15:12:33,BST,Settled,CXSJPQKHMNVCHK52,GBP,,51.30,1,GBP,,51.10,,0.08,0.02,0.10,visa_applepay,8252230X7784607,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,CCWRWQXVVMNNWPG2,17109951-230908174913-75312,visa,2023-09-11 15:12:47,BST,Settled,CHQ52NN4FMHJ8C52,GBP,,58.50,1,GBP,,58.26,,0.09,0.03,0.12,visastandarddebit,8252332X7784680,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,P5H6F8GN8GDNQPB2,16907492-230908174657-39581,mc_applepay,2023-09-11 15:12:47,BST,Settled,R38Z4CWWQF2XRP52,GBP,,213.30,1,GBP,,212.36,,0.34,0.17,0.43,mc_applepay,8252329X7784677,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,C3LCR2ZSW3LJ7XB2,17109848-230908181014-9590,mc,2023-09-11 15:12:49,BST,Settled,SGK93NN4FMHJ8C52,GBP,,129.20,1,GBP,,128.49,,0.21,0.11,0.39,mcsuperpremiumcredit,8252359X7784705,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,CDLP2Q4GP27PXPB2,17110165-230908185606-75412,visa_applepay,2023-09-11 15:12:51,BST,Settled,PDCF4NN4FMHJ8C52,GBP,,32.05,1,GBP,,31.92,,0.05,0.02,0.06,visa_applepay,8252434X7784755,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,BGFQFD23JFJ5Q4C2,17018198-230908203331-45927,mc_applepay,2023-09-11 15:13:11,BST,Settled,NLKSZSCZM5RNTM52,GBP,,27.00,1,GBP,,26.81,,0.04,0.10,0.05,mc_applepay,8252579X7784843,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,CJB2HRHVSRB99VB2,17110431-230908202017-41140,visa,2023-09-11 15:13:11,BST,Settled,ZJNHGD3CX2PH2C52,GBP,,178.20,1,GBP,,177.49,,0.29,0.06,0.36,visastandarddebit,8252567X7784831,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,Q42W5PPRJ2HFQ632,17110871-230908214207-80594,visa_applepay,2023-09-11 15:13:20,BST,Settled,P7HGFCSM3ZNWRP52,GBP,,125.00,1,GBP,,124.37,,0.20,0.05,0.38,visa_applepay,8252706X7784925,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,MXW86SDZQZHTF232,17110584-230908205508-52424,mc,2023-09-11 15:13:22,BST,Settled,J3QJG6DFFPHR8HG2,GBP,,360.90,1,GBP,,359.02,,0.58,0.22,1.08,mcstandardcredit,8252629X7784875,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WRZ2CWXQSX65Q4C2,17110926-230908215713-41218,visa,2023-09-11 15:13:31,BST,Settled,TV8C6RG7X7KCHK52,GBP,,97.20,1,GBP,,96.71,,0.16,0.04,0.29,visapremiumcredit,8252739X7784941,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,R45ZBXTSNQ683VB2,17111094-230908224110-72406,visa_applepay,2023-09-11 15:13:31,BST,Settled,X33SCMFFJKHXZP52,GBP,,67.15,1,GBP,,66.88,,0.11,0.03,0.13,visa_applepay,8252805X7784988,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,GTW5XR9LKDT97F32,17110931-230908215453-81492,mc_applepay,2023-09-11 15:13:33,BST,Settled,BQRX6CBCBFLNTM52,GBP,,103.15,1,GBP,,102.70,,0.16,0.08,0.21,mc_applepay,8252735X7784937,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,D2RDH8862LTNXPB2,17111325-230909010832-53418,visa,2023-09-11 15:13:44,BST,Settled,MNDGGKMWH4MMMM52,GBP,,181.75,1,GBP,,181.04,,0.29,0.06,0.36,visastandarddebit,8252943X7785035,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,N5PNWWGLKDT97F32,17111360-230909024945-7742,mc,2023-09-11 15:13:48,BST,Settled,NGCTWQXV6NG4KH52,GBP,,181.80,1,GBP,,180.82,,0.29,0.14,0.55,mcstandardcredit,8252956X7785042,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,GVSMM9BW58HSC2C2,17106789-230908235136-59703,mc,2023-09-11 15:13:49,BST,Settled,TGJGN6DFFPHR8HG2,GBP,,70.20,1,GBP,,69.80,,0.11,0.08,0.21,mcpremiumcredit,8252912X7785023,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,J5S58JZK8XNQ4932,17100874-230909075852-51101,visa_applepay,2023-09-11 15:14:01,BST,Settled,JHWKGTCZM5RNTM52,GBP,,140.40,1,GBP,,139.85,,0.22,0.05,0.28,visa_applepay,8253029X7785103,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,LL4X6S2MTSFH4FG2,17111396-230909051723-46321,mc_applepay,2023-09-11 15:14:02,BST,Settled,ZB4LK5H3V9NXZP52,GBP,,362.10,1,GBP,,359.14,,0.58,1.29,1.09,mc_applepay,8252965X7785047,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,HT5MSM5BSSQ29C32,17103852-230909072052-95584,mc,2023-09-11 15:14:02,BST,Settled,VS52BZDR3SS3CH52,GBP,,359.55,1,GBP,,358.03,,0.58,0.22,0.72,mcstandarddebit,8252997X7785076,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,KJKW7NHWVMNNWPG2,17111612-230909080410-39631,visa_applepay,2023-09-11 15:14:12,BST,Settled,G2K6JTCZM5RNTM52,GBP,,59.95,1,GBP,,59.70,,0.10,0.03,0.12,visa_applepay,8253034X7785108,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,CNH44TVM4QNTF232,17111835-230909085409-46856,mc,2023-09-11 15:14:13,BST,Settled,MJPGSNN4FMHJ8C52,GBP,,169.20,1,GBP,,168.46,,0.27,0.13,0.34,mcstandarddebit,8253123X7785165,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,JD2XL9BCXJGTK2C2,16992122-230909084123-12063,mc_applepay,2023-09-11 15:14:13,BST,Settled,K4X3KTCZM5RNTM52,GBP,,49.15,1,GBP,,48.19,,0.08,0.04,0.84,mc_applepay,8253089X7785146,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,PGFQ3DQ8W42B7F32,17111718-230909082935-16272,visa,2023-09-11 15:14:14,BST,Settled,CH5PSNN4FMHJ8C52,GBP,,134.60,1,GBP,,134.06,,0.22,0.05,0.27,visastandarddebit,8253074X7785131,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,W3DLJL2L8XNQ4932,16922370-230909090031-16545,mc,2023-09-11 15:14:24,BST,Settled,XKBZDZDR3SS3CH52,GBP,,70.75,1,GBP,,70.35,,0.11,0.08,0.21,mcsuperpremiumcredit,8253152X7785194,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,DL2XQ5CBSSQ29C32,17112724-230909123611-6634,mc,2023-09-11 15:14:27,BST,Settled,VJH7G37949PDPK52,GBP,,86.95,1,GBP,,86.55,,0.14,0.09,0.17,mcstandarddebit,8253806X7785705,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,FDXSGF3WSRB99VB2,17112200-230909111743-71612,mc_applepay,2023-09-11 15:14:28,BST,Settled,CRCVSKQ77KXMMM52,GBP,,235.84,1,GBP,,233.91,,0.38,0.84,0.71,mc_applepay,8253575X7785504,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,JB7G9LL2DPSBFF32,17112864-230909150815-11798,mc,2023-09-11 15:14:29,BST,Settled,RMBCH37949PDPK52,GBP,,91.30,1,GBP,,90.79,,0.15,0.09,0.27,mcstandardcredit,8254315X7786095,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,FS7SJCSJC8XZ2C32,16616733-230909145832-42103,paywithgoogle,2023-09-11 15:14:29,BST,Settled,RQRMNRKHMNVCHK52,GBP,,56.10,1,GBP,,55.85,,0.09,0.05,0.11,mcstandarddebit,8254282X7786072,564,,,,,,,,,
