Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Payment Method Variant,Modification Merchant Reference,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Merchant Order Reference,Store
CrewClothing,CrewClothingPOS,C6SPG4CFXJGTK2C2,151A0160458,mc,2023-09-11 15:02:46,BST,Settled,GMQJXBQ6JWDMM6G2,GBP,,68.50,1,GBP,,68.15,,0.11,0.03,0.21,mcsuperpremiumcredit,<auto>,576,,,,,,,,,151
CrewClothing,CrewClothingPOS,V3X676WWQF2XRP52,626A0124386,mc,2023-09-11 15:03:03,BST,Settled,GDWD4CQ6JWDMM6G2,GBP,,119.80,1,GBP,,119.20,,0.19,0.05,0.36,mcstandardcredit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,DD8N3XMJP27PXPB2,162A0128844,mc,2023-09-11 15:03:04,BST,Settled,R38KWLCXXH7NT6G2,GBP,,25.60,1,GBP,,25.50,,0.04,0.01,0.05,mcstandarddebit,<auto>,576,,,,,,,,,162
CrewClothing,CrewClothingPOS,FWK49LD2ZB9Z2C32,234A0114356,visa,2023-09-11 15:03:28,BST,Refunded,RX2KMNVCM29WTRG2,GBP,20.00,,1,GBP,20.00,,,,,,visastandarddebit,234A0114356,576,,,,,,,,,234
CrewClothing,CrewClothingPOS,DML57S7BFG7PV832,182A0156063,mc,2023-09-11 15:03:31,BST,Settled,XT6DPVX9GVWXVT32,GBP,,64.80,1,GBP,,64.48,,0.10,0.03,0.19,mcpremiumcredit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,N6NV75CFXJGTK2C2,113A0202519,mc,2023-09-11 15:03:49,BST,Settled,MTDVGCQ6JWDMM6G2,GBP,,12.60,1,GBP,,12.54,,0.02,0.01,0.03,mcstandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,RF8P5V6949PDPK52,630A0113320,visa,2023-09-11 15:03:49,BST,Settled,JCS4HCQ6JWDMM6G2,GBP,,12.60,1,GBP,,12.54,,0.02,0.01,0.03,visastandarddebit,<auto>,576,,,,,,,,,630
CrewClothing,CrewClothingPOS,PFM3296MZ9T73VB2,153A0120433,mc,2023-09-11 15:03:53,BST,Settled,BRQDVVX9GVWXVT32,GBP,,22.00,1,GBP,,21.88,,0.04,0.01,0.07,mcpremiumcredit,<auto>,576,,,,,,,,,153
CrewClothing,CrewClothingPOS,TW472CD8GMPPV832,231A0118622,mc,2023-09-11 15:04:13,BST,Settled,V8JS932J8KPJDXG2,GBP,,80.59,1,GBP,,80.19,,0.13,0.03,0.24,mcstandardcredit,<auto>,576,,,,,,,,,231
CrewClothing,CrewClothingPOS,V6SD9WH47H697F32,151A0160459,mc,2023-09-11 15:04:24,BST,Settled,LH3MV4KWV3RRDKH2,GBP,,45.50,1,GBP,,45.32,,0.07,0.02,0.09,mcstandarddebit,<auto>,576,,,,,,,,,151
CrewClothing,CrewClothingPOS,JCFXXN9SN8HBFF32,147A0127164,visa,2023-09-11 15:04:30,BST,Settled,X3R5VVBMDT3TLKH2,GBP,,139.00,1,GBP,,137.76,,0.22,0.74,0.28,visapremiumdebit,<auto>,576,,,,,,,,,147
CrewClothing,CrewClothingPOS,V2XXHDMWH4MMMM52,192A0152056,visa,2023-09-11 15:04:30,BST,Settled,WRB87R4ZG6RTJ482,GBP,,17.10,1,GBP,,17.03,,0.03,0.01,0.03,visastandarddebit,<auto>,576,,,,,,,,,192
CrewClothing,CrewClothingPOS,ZV2K64SX5HX3KH52,604A0143725,mc,2023-09-11 15:04:31,BST,Settled,Z4CD24RTFWVFZP72,GBP,,12.60,1,GBP,,12.54,,0.02,0.01,0.03,mcstandarddebit,<auto>,576,,,,,,,,,604
CrewClothing,CrewClothingPOS,X79KLWDTSX65Q4C2,116A0113324,visa,2023-09-11 15:04:35,BST,Settled,PN6D8R4ZG6RTJ482,GBP,,65.00,1,GBP,,64.75,,0.10,0.02,0.13,visastandarddebit,<auto>,576,,,,,,,,,116
CrewClothing,CrewClothingPOS,Z4HKNXJ82LTNXPB2,195A0115991,visa,2023-09-11 15:04:36,BST,Settled,Z3KNMV2HFR7CC462,GBP,,45.00,1,GBP,,44.77,,0.07,0.02,0.14,visapremiumcredit,<auto>,576,,,,,,,,,195
CrewClothing,CrewClothingPOS,TGZZZRWJJK5SGHG2,626A0124387,visa,2023-09-11 15:04:56,BST,Settled,VVS34WBMDT3TLKH2,GBP,,81.79,1,GBP,,81.48,,0.13,0.02,0.16,visastandarddebit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,BHNLNGP5QSZSF232,613A0124693,visadankort,2023-09-11 15:04:56,BST,Settled,VS8B84RTFWVFZP72,GBP,,50.00,1,GBP,,49.75,,0.08,0.07,0.10,visadankort,<auto>,576,,,,,,,,,613
CrewClothing,CrewClothingPOS,PT4P32RSXN3JBFG2,2023-09-11 15:04:20,mc,2023-09-11 15:05:35,BST,Settled,GZV2QR4ZG6RTJ482,GBP,,33.30,1,GBP,,33.16,,0.05,0.02,0.07,mcstandarddebit,<auto>,576,,,,,,,,,116
CrewClothing,CrewClothingPOS,FMHKZ899TNMTM232,617A0119165,mc,2023-09-11 15:05:59,BST,Settled,JSKFMKKSVK3VQ482,GBP,,56.70,1,GBP,,56.41,,0.09,0.03,0.17,mcsuperpremiumcredit,<auto>,576,,,,,,,,,617
CrewClothing,CrewClothingPOS,LK2Z3LZXSRB99VB2,196A0120887,mc,2023-09-11 15:06:15,BST,Settled,T7ZCNDQ6JWDMM6G2,GBP,,115.20,1,GBP,,114.74,,0.18,0.05,0.23,mcsuperpremiumdebit,<auto>,576,,,,,,,,,196
CrewClothing,CrewClothingPOS,SJ62LQD4DPSBFF32,193A0155871,mc,2023-09-11 15:07:02,BST,Settled,FS4T2FQ6JWDMM6G2,GBP,,114.79,1,GBP,,114.23,,0.18,0.04,0.34,mcpremiumcredit,<auto>,576,,,,,,,,,193
CrewClothing,CrewClothingPOS,QD8BJ3DFFPHR8HG2,164A0135291,visa,2023-09-11 15:07:30,BST,Settled,CQCZ3TDQRXVH6XG2,GBP,,30.60,1,GBP,,30.48,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,164
CrewClothing,CrewClothingPOS,LPCN75GM8M8J7XB2,151A0160460,visa,2023-09-11 15:07:48,BST,Settled,R6D2HXBMDT3TLKH2,GBP,,22.00,1,GBP,,21.91,,0.04,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,151
CrewClothing,CrewClothingPOS,HDJW3C6MZ9T73VB2,2023-09-11 15:07:08,visa,2023-09-11 15:08:07,BST,Settled,V6C2XXX9GVWXVT32,GBP,,55.00,1,GBP,,54.78,,0.09,0.02,0.11,visastandarddebit,<auto>,576,,,,,,,,,162
CrewClothing,CrewClothingPOS,C7BDQGMWH4MMMM52,183A0160003,visa,2023-09-11 15:08:13,BST,Settled,JGBVDX2HFR7CC462,GBP,,26.60,1,GBP,,26.47,,0.04,0.01,0.08,visapremiumcredit,<auto>,576,,,,,,,,,183
CrewClothing,CrewClothingPOS,XTK6XC5KC6Z2CH52,618A0118198,visa,2023-09-11 15:08:17,BST,Settled,DNBPWBX2GZ8TJ482,GBP,,89.00,1,GBP,,88.66,,0.14,0.02,0.18,visapremiumdebit,<auto>,576,,,,,,,,,618
CrewClothing,CrewClothingPOS,SBGXJHRBW42B7F32,606A0119868,mc,2023-09-11 15:08:42,BST,Settled,J9HTTFQ6JWDMM6G2,GBP,,89.00,1,GBP,,88.55,,0.14,0.04,0.27,mcsuperpremiumcredit,<auto>,576,,,,,,,,,606
CrewClothing,CrewClothingPOS,LRZSZ3J6DGZH8C52,626A0124388,visa,2023-09-11 15:09:03,BST,Settled,C2QR7KKRFC8X3SG2,GBP,,16.80,1,GBP,,16.73,,0.03,0.01,0.03,visastandarddebit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,V8FF5V2T72HSGHG2,154A0131034,mc,2023-09-11 15:09:07,BST,Settled,Z7BB3GQ6JWDMM6G2,GBP,,43.00,1,GBP,,42.78,,0.07,0.02,0.13,mcpremiumcredit,<auto>,576,,,,,,,,,154
CrewClothing,CrewClothingPOS,Q2KQSHN28NN97F32,167A0123537,visa,2023-09-11 15:09:18,BST,Settled,TZXVWX2HFR7CC462,GBP,,130.00,1,GBP,,128.83,,0.21,0.70,0.26,visasuperpremiumdebit,<auto>,576,,,,,,,,,167
CrewClothing,CrewClothingPOS,V3MDHW7BFG7PV832,604A0143726,mc,2023-09-11 15:09:23,BST,Settled,CCW6JRVCM29WTRG2,GBP,,36.40,1,GBP,,36.21,,0.06,0.02,0.11,mcstandardcredit,<auto>,576,,,,,,,,,604
CrewClothing,CrewClothingPOS,B376ZMH9LCFJ7XB2,113A0202520,mc,2023-09-11 15:09:26,BST,Settled,MJV4T52J8KPJDXG2,GBP,,88.40,1,GBP,,87.95,,0.14,0.04,0.27,mcstandardcredit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,PV6G93K82LTNXPB2,2023-09-11 15:08:30,visa,2023-09-11 15:09:28,BST,Settled,KF2S9ZBMDT3TLKH2,GBP,,30.00,1,GBP,,29.88,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,618
CrewClothing,CrewClothingPOS,G4RRG9SM3ZNWRP52,193A0155872,visa,2023-09-11 15:09:28,BST,Settled,PWS4MT4ZG6RTJ482,GBP,,37.79,1,GBP,,37.64,,0.06,0.01,0.08,visastandarddebit,<auto>,576,,,,,,,,,193
CrewClothing,CrewClothingPOS,W7RPW8KZVMNNWPG2,116A0113325,mc,2023-09-11 15:09:41,BST,Settled,FCN76QCXXH7NT6G2,GBP,,29.70,1,GBP,,29.54,,0.05,0.02,0.09,mcpremiumcredit,<auto>,576,,,,,,,,,116
CrewClothing,CrewClothingPOS,N68RVMZXSRB99VB2,166A0133098,mc,2023-09-11 15:10:06,BST,Settled,Q38ZJGQ6JWDMM6G2,GBP,,39.00,1,GBP,,38.80,,0.06,0.02,0.12,mcpremiumcredit,<auto>,576,,,,,,,,,166
CrewClothing,CrewClothingPOS,N5HQPKJP72TXZP52,179A0122665,visa,2023-09-11 15:10:10,BST,Settled,WDGSDQCXXH7NT6G2,GBP,,21.00,1,GBP,,20.72,,0.03,0.19,0.06,visastandardcredit,<auto>,576,,,,,,,,,179
CrewClothing,CrewClothingPOS,XGN88SD4DPSBFF32,632A0102585,visa,2023-09-11 15:10:18,BST,Settled,X2PMGQCXXH7NT6G2,GBP,,50.15,1,GBP,,49.95,,0.08,0.02,0.10,visastandarddebit,<auto>,576,,,,,,,,,632
CrewClothing,CrewClothingPOS,M3L2DHR9FVCMPPG2,181A0114118,mc,2023-09-11 15:10:18,BST,Settled,JWZTSKKRFC8X3SG2,GBP,,50.00,1,GBP,,49.80,,0.08,0.02,0.10,mcstandarddebit,<auto>,576,,,,,,,,,181
CrewClothing,CrewClothingPOS,MPPZXSVDWT6H2C52,188A0118790,mc,2023-09-11 15:10:21,BST,Settled,BJ5XHP49H8TJGHH2,GBP,,8.00,1,GBP,,7.96,,0.01,0.01,0.02,mcsuperpremiumcredit,<auto>,576,,,,,,,,,188
CrewClothing,CrewClothingPOS,K8JLVV2T72HSGHG2,2023-09-11 15:09:35,mc,2023-09-11 15:10:31,BST,Settled,J7XCKQCXXH7NT6G2,GBP,,9.10,1,GBP,,9.06,,0.01,0.01,0.02,mcstandarddebit,<auto>,576,,,,,,,,,197
CrewClothing,CrewClothingPOS,F8VTH3GXB5JNXPB2,162A0128845,visa,2023-09-11 15:10:52,BST,Settled,X2NN8SVCM29WTRG2,GBP,,25.60,1,GBP,,25.50,,0.04,0.01,0.05,visastandarddebit,<auto>,576,,,,,,,,,162
CrewClothing,CrewClothingPOS,B4HTCR8PXNFNTM52,127A0116968,mc,2023-09-11 15:11:18,BST,Settled,C2ZZVZ2HFR7CC462,GBP,,58.10,1,GBP,,57.86,,0.09,0.03,0.12,mcstandarddebit,<auto>,576,,,,,,,,,127
CrewClothing,CrewClothingPOS,J3N6PVWJJK5SGHG2,2023-09-11 15:09:19,visa,2023-09-11 15:11:21,BST,Settled,TVHTJV4ZG6RTJ482,GBP,,35.00,1,GBP,,34.86,,0.06,0.01,0.07,visastandarddebit,<auto>,576,,,,,,,,,606
CrewClothing,CrewClothingPOS,JXGBLBZ4HWQG4FG2,192A0152057,visa,2023-09-11 15:11:22,BST,Settled,JPMZ8NKSVK3VQ482,GBP,,42.00,1,GBP,,41.84,,0.07,0.01,0.08,visapremiumdebit,<auto>,576,,,,,,,,,192
CrewClothing,CrewClothingPOS,NH59CFZ6V9BSGHG2,192A0152058,mc,2023-09-11 15:11:33,BST,Settled,W939V62J8KPJDXG2,GBP,,12.60,1,GBP,,12.54,,0.02,0.01,0.03,mcsuperpremiumdebit,<auto>,576,,,,,,,,,192
CrewClothing,CrewClothingPOS,FZQ9HLLVWHKHBFG2,177A0117492,visa,2023-09-11 15:11:37,BST,Settled,VK5HKDX2GZ8TJ482,GBP,,87.00,1,GBP,,86.67,,0.14,0.02,0.17,visastandarddebit,<auto>,576,,,,,,,,,177
CrewClothing,CrewClothingPOS,JCF56QCW8R7CHK52,166A0133099,visa,2023-09-11 15:11:42,BST,Settled,CQW7P2Z9GVWXVT32,GBP,,49.00,1,GBP,,48.45,,0.08,0.32,0.15,visasuperpremiumcredit,<auto>,576,,,,,,,,,166
CrewClothing,CrewClothingPOS,M8Z689CFXJGTK2C2,156A0118727,visa,2023-09-11 15:11:46,BST,Settled,X8RQCHQ6JWDMM6G2,GBP,,69.00,1,GBP,,68.73,,0.11,0.02,0.14,visastandarddebit,<auto>,576,,,,,,,,,156
CrewClothing,CrewClothingPOS,LTWD2LSFF9CTF232,613A0124694,visa,2023-09-11 15:11:47,BST,Settled,X2JGF2CMDT3TLKH2,GBP,,67.09,1,GBP,,66.83,,0.11,0.02,0.13,visastandarddebit,<auto>,576,,,,,,,,,613
CrewClothing,CrewClothingPOS,WFMSGWWJJK5SGHG2,221A0149568,visa,2023-09-11 15:11:51,BST,Settled,F8RQ623HFR7CC462,GBP,,59.50,1,GBP,,59.20,,0.10,0.02,0.18,visapremiumcredit,<auto>,576,,,,,,,,,221
CrewClothing,CrewClothingPOS,QF9PKT53J49H4FG2,181A0114119,visa,2023-09-11 15:12:10,BST,Settled,P2XZWV4ZG6RTJ482,GBP,,69.00,1,GBP,,68.73,,0.11,0.02,0.14,visapremiumdebit,<auto>,576,,,,,,,,,181
CrewClothing,CrewClothingPOS,FMXBH5FVNZMH8C52,193A0155873,mc,2023-09-11 15:12:43,BST,Settled,QH5J4FX2GZ8TJ482,GBP,,50.00,1,GBP,,49.75,,0.08,0.02,0.15,mcpremiumcredit,<auto>,576,,,,,,,,,193
CrewClothing,CrewClothingPOS,FD2D3S9R62TMWPG2,198A0115809,mc,2023-09-11 15:12:47,BST,Settled,MNPCXNKSVK3VQ482,GBP,,25.00,1,GBP,,24.87,,0.04,0.01,0.08,mcpremiumcredit,<auto>,576,,,,,,,,,198
CrewClothing,CrewClothingPOS,QHK6B38DSSQ29C32,177A0117493,mc,2023-09-11 15:12:53,BST,Refunded,L3WRVHQ6JWDMM6G2,GBP,29.00,,1,GBP,29.00,,,,,,mcstandarddebit,177A0117493,576,,,,,,,,,177
CrewClothing,CrewClothingPOS,R9RR66DFFPHR8HG2,113A0202521,mc,2023-09-11 15:12:55,BST,Settled,NC4XJ72J8KPJDXG2,GBP,,44.10,1,GBP,,43.88,,0.07,0.02,0.13,mcpremiumcredit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,P2QG7H8T2MB3CH52,113A0202522,visa,2023-09-11 15:14:10,BST,Settled,GL6XJHHH2N2J8HH2,GBP,,18.00,1,GBP,,17.92,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,Q7BW6J6PDNDKFXB2,617A0119166,mc,2023-09-11 15:14:13,BST,Settled,MJVZJJQ6JWDMM6G2,GBP,,52.00,1,GBP,,51.74,,0.08,0.02,0.16,mcsuperpremiumcredit,<auto>,576,,,,,,,,,617
CrewClothing,CrewClothingPOS,M4ZCPMFFJKHXZP52,103A0123907,visa,2023-09-11 15:14:23,BST,Settled,TRBDF33HFR7CC462,GBP,,69.00,1,GBP,,68.73,,0.11,0.02,0.14,visastandarddebit,<auto>,576,,,,,,,,,103
CrewClothing,CrewClothingPOS,TTCTX38DSSQ29C32,199A0115373,mc,2023-09-11 15:14:24,BST,Settled,JZ5GGSCXXH7NT6G2,GBP,,205.00,1,GBP,,204.18,,0.33,0.08,0.41,mcstandarddebit,<auto>,576,,,,,,,,,199
CrewClothing,CrewClothingPOS,NN9NFZDR3SS3CH52,177A0117494,mc,2023-09-11 15:14:28,BST,Settled,BZ2NNJQ6JWDMM6G2,GBP,,61.00,1,GBP,,60.39,,0.10,0.39,0.12,mcstandarddebit,<auto>,576,,,,,,,,,177
CrewClothing,CrewClothingPOS,KS488D86CJBBFF32,173A0127328,visa,2023-09-11 15:14:35,BST,Settled,Q8RRKR49H8TJGHH2,GBP,,39.00,1,GBP,,38.85,,0.06,0.01,0.08,visastandarddebit,<auto>,576,,,,,,,,,173
CrewClothing,CrewClothingPOS,PRDMCCGP77CNWPG2,192A0152060,visa,2023-09-11 15:14:39,BST,Settled,JD9X5X4ZG6RTJ482,GBP,,50.70,1,GBP,,50.50,,0.08,0.02,0.10,visastandarddebit,<auto>,576,,,,,,,,,192
CrewClothing,CrewClothingPOS,LDT25QRDGVM89VB2,182A0156064,mc,2023-09-11 15:14:46,BST,Settled,SQB574Z9GVWXVT32,GBP,,39.00,1,GBP,,38.80,,0.06,0.02,0.12,mcsuperpremiumcredit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,CMF4VDZ4HWQG4FG2,170A0120252,visa,2023-09-11 15:15:11,BST,Settled,WG265QKSVK3VQ482,GBP,,32.00,1,GBP,,31.88,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,170
CrewClothing,CrewClothingPOS,S3Q2PVD4DPSBFF32,229A0139682,mc,2023-09-11 15:15:30,BST,Settled,DK9PZSCXXH7NT6G2,GBP,,31.50,1,GBP,,31.37,,0.05,0.02,0.06,mcstandarddebit,<auto>,576,,,,,,,,,229
CrewClothing,CrewClothingPOS,XSFXTK5MQJJDPK52,113A0202523,mc,2023-09-11 15:15:33,BST,Settled,VNFPS82J8KPJDXG2,GBP,,9.00,1,GBP,,8.95,,0.01,0.01,0.03,mcstandardcredit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,J5JVRCKZVMNNWPG2,235A0106036,mc,2023-09-11 15:15:39,BST,Settled,C4KL8KQ6JWDMM6G2,GBP,,80.00,1,GBP,,79.68,,0.13,0.03,0.16,mcstandarddebit,<auto>,576,,,,,,,,,235
CrewClothing,CrewClothingPOS,LK7ZM48DSSQ29C32,148A0127082,mc,2023-09-11 15:15:41,BST,Settled,JDH74TCXXH7NT6G2,GBP,,78.00,1,GBP,,77.62,,0.12,0.03,0.23,mcstandardcredit,<auto>,576,,,,,,,,,148
CrewClothing,CrewClothingPOS,RN2XQ48DSSQ29C32,182A0156065,mc,2023-09-11 15:16:03,BST,Settled,GWX9GKQ6JWDMM6G2,GBP,,42.00,1,GBP,,41.83,,0.07,0.02,0.08,mcstandarddebit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,R3V6BSKHMNVCHK52,234A0114357,mc,2023-09-11 15:16:04,BST,Settled,WL4G9TCXXH7NT6G2,GBP,,25.00,1,GBP,,24.87,,0.04,0.01,0.08,mcsuperpremiumcredit,<auto>,576,,,,,,,,,234
CrewClothing,CrewClothingPOS,GMQQM5J5JFJ5Q4C2,626A0124389,mc,2023-09-11 15:16:32,BST,Settled,Z9RSHTCXXH7NT6G2,GBP,,26.19,1,GBP,,26.09,,0.04,0.01,0.05,mcstandarddebit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,GQ94MD73MX8NTM52,172A0114641,mc,2023-09-11 15:16:52,BST,Settled,NSJL2PKRFC8X3SG2,GBP,,18.00,1,GBP,,17.91,,0.03,0.01,0.05,mcsuperpremiumcredit,<auto>,576,,,,,,,,,172
CrewClothing,CrewClothingPOS,H2K8P2BHDCH3CH52,199A0115374,visa,2023-09-11 15:17:13,BST,Settled,G782FZ4ZG6RTJ482,GBP,,42.00,1,GBP,,41.84,,0.07,0.01,0.08,visastandarddebit,<auto>,576,,,,,,,,,199
CrewClothing,CrewClothingPOS,FCH2D58DSSQ29C32,2023-09-11 15:16:05,mc,2023-09-11 15:17:17,BST,Settled,V7R3VTCXXH7NT6G2,GBP,,18.90,1,GBP,,18.82,,0.03,0.01,0.04,mcstandarddebit,<auto>,576,,,,,,,,,133
CrewClothing,CrewClothingPOS,VVSV2PSFF9CTF232,221A0149569,visa,2023-09-11 15:17:42,BST,Settled,VFDBB5CMDT3TLKH2,GBP,,25.20,1,GBP,,25.10,,0.04,0.01,0.05,visastandarddebit,<auto>,576,,,,,,,,,221
CrewClothing,CrewClothingPOS,NVQSVDRJJSJMQPB2,183A0160004,mc,2023-09-11 15:17:47,BST,Settled,ZQBJFCKWV3RRDKH2,GBP,,16.80,1,GBP,,16.71,,0.03,0.01,0.05,mcstandardcredit,<auto>,576,,,,,,,,,183
CrewClothing,CrewClothingPOS,CVR7G4QMHXMSC2C2,199A0115375,mc,2023-09-11 15:18:06,BST,Settled,LL6BGLQ6JWDMM6G2,GBP,,65.00,1,GBP,,64.74,,0.10,0.03,0.13,mcstandarddebit,<auto>,576,,,,,,,,,199
CrewClothing,CrewClothingPOS,QGM4SD73MX8NTM52,194A0138568,visa,2023-09-11 15:18:20,BST,Settled,LPP2FT49H8TJGHH2,GBP,,59.00,1,GBP,,58.77,,0.09,0.02,0.12,visastandarddebit,<auto>,576,,,,,,,,,194
CrewClothing,CrewClothingPOS,CTVW268DSSQ29C32,626A0124390,mc,2023-09-11 15:18:29,BST,Settled,HGK8GVCXXH7NT6G2,GBP,,27.00,1,GBP,,26.86,,0.04,0.02,0.08,mcstandardcredit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,S554J8RSXN3JBFG2,223A0134810,visa,2023-09-11 15:18:33,BST,Settled,ZR26Q5CMDT3TLKH2,GBP,,29.00,1,GBP,,28.88,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,223
CrewClothing,CrewClothingPOS,MRNQXL2C347DPK52,167A0123538,visa,2023-09-11 15:18:33,BST,Settled,C3WZHT49H8TJGHH2,GBP,,59.00,1,GBP,,58.42,,0.09,0.37,0.12,visasuperpremiumdebit,<auto>,576,,,,,,,,,167
CrewClothing,CrewClothingPOS,LV2GH4J353ZRC2C2,182A0156066,mc,2023-09-11 15:18:38,BST,Settled,R9LS2XVCM29WTRG2,GBP,,24.00,1,GBP,,23.88,,0.04,0.01,0.07,mcpremiumcredit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,DV9KPJZ6V9BSGHG2,162A0128846,mc,2023-09-11 15:18:40,BST,Settled,NKDJCB2J8KPJDXG2,GBP,,30.40,1,GBP,,30.27,,0.05,0.02,0.06,mcstandarddebit,<auto>,576,,,,,,,,,162
CrewClothing,CrewClothingPOS,ZGGZDFKZVMNNWPG2,183A0160005,mc,2023-09-11 15:18:46,BST,Settled,HVDFRLQ6JWDMM6G2,GBP,,19.60,1,GBP,,19.50,,0.03,0.01,0.06,mcpremiumcredit,<auto>,576,,,,,,,,,183
CrewClothing,CrewClothingPOS,DLBXWQKSP66J8C52,2023-09-11 15:17:49,mc,2023-09-11 15:19:00,BST,Settled,R8LGN53HFR7CC462,GBP,,35.10,1,GBP,,34.91,,0.06,0.02,0.11,mcpremiumcredit,<auto>,576,,,,,,,,,127
CrewClothing,CrewClothingPOS,FN5B7HX29LCH2C52,603A0114064,visa,2023-09-11 15:19:02,BST,Settled,DVKT925ZG6RTJ482,GBP,,15.00,1,GBP,,14.94,,0.02,0.01,0.03,visastandarddebit,<auto>,576,,,,,,,,,603
CrewClothing,CrewClothingPOS,LDWFSM2C347DPK52,2023-09-11 15:18:30,visa,2023-09-11 15:19:40,BST,Settled,JJ3VDQKRFC8X3SG2,GBP,,52.20,1,GBP,,52.00,,0.08,0.02,0.10,visastandarddebit,<auto>,576,,,,,,,,,133
CrewClothing,CrewClothingPOS,MW6WWD5TKMRSK2C2,2023-09-11 15:18:46,mc,2023-09-11 15:19:40,BST,Settled,PQB4L6Z9GVWXVT32,GBP,,95.00,1,GBP,,94.52,,0.15,0.04,0.29,mcpremiumcredit,<auto>,576,,,,,,,,,156
CrewClothing,CrewClothingPOS,QVPNC6L96DGMMM52,183A0160006,visa,2023-09-11 15:20:05,BST,Settled,VBF2GLHH2N2J8HH2,GBP,,10.00,1,GBP,,9.95,,0.02,0.01,0.02,visastandarddebit,<auto>,576,,,,,,,,,183
CrewClothing,CrewClothingPOS,M3LR4W6HWCXSK2C2,220A0128133,visa,2023-09-11 15:20:07,BST,Settled,X9DF9V49H8TJGHH2,GBP,,12.60,1,GBP,,12.54,,0.02,0.01,0.03,visastandarddebit,<auto>,576,,,,,,,,,220
CrewClothing,CrewClothingPOS,T3HL54MPXFRFX632,225A0136511,visa,2023-09-11 15:20:07,BST,Settled,GHNMPJX2GZ8TJ482,GBP,,20.00,1,GBP,,19.92,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,225
CrewClothing,CrewClothingPOS,SHWZF9V4N5FJBFG2,627A0108827,mc,2023-09-11 15:20:20,BST,Settled,GVZQCWCXXH7NT6G2,GBP,,49.00,1,GBP,,48.80,,0.08,0.02,0.10,mcstandarddebit,<auto>,576,,,,,,,,,627
CrewClothing,CrewClothingPOS,R4XSPQJP72TXZP52,190A0125575,mc,2023-09-11 15:20:24,BST,Settled,XFKQKMQ6JWDMM6G2,GBP,,15.30,1,GBP,,15.22,,0.02,0.01,0.05,mcstandardcredit,<auto>,576,,,,,,,,,190
CrewClothing,CrewClothingPOS,NNFMGVCW8R7CHK52,153A0120434,mc,2023-09-11 15:20:40,BST,Settled,GDSBWCRTFWVFZP72,GBP,,108.00,1,GBP,,107.57,,0.17,0.04,0.22,mcstandarddebit,<auto>,576,,,,,,,,,153
CrewClothing,CrewClothingPOS,WMXVPZ2RSMWG4FG2,166A0133100,visa,2023-09-11 15:20:42,BST,Settled,VVR747Z9GVWXVT32,GBP,,205.00,1,GBP,,204.22,,0.33,0.04,0.41,visastandarddebit,<auto>,576,,,,,,,,,166
CrewClothing,CrewClothingPOS,TWDNFL8T2MB3CH52,606A0119869,mc,2023-09-11 15:20:54,BST,Refunded,SC55NV49H8TJGHH2,GBP,31.50,,1,GBP,31.50,,,,,,mcstandarddebit,606A0119869,576,,,,,,,,,606
CrewClothing,CrewClothingPOS,GQMH5ZMP2S6WRP52,229A0139684,mc,2023-09-11 15:21:21,BST,Refunded,RW79BKX2GZ8TJ482,GBP,25.00,,1,GBP,25.00,,,,,,mcsuperpremiumcredit,229A0139684,576,,,,,,,,,229
CrewClothing,CrewClothingPOS,BDDW9M6N3Q2PV832,167A0123539,mc,2023-09-11 15:21:22,BST,Settled,TSQF5TKSVK3VQ482,GBP,,29.00,1,GBP,,28.87,,0.05,0.02,0.06,mcstandarddebit,<auto>,576,,,,,,,,,167
